employeeid,locationId,clockintime,clockintype,deleted,externalId,role
712217,1314,2025-01-11T00:12:00Z,MealBreakBegin,,712217-1314-1-11-20258:12,crew
712217,1314,2025-01-11T00:42:00Z,MealBreakEnd,,712217-1314-1-11-20258:42,crew
712217,1314,2025-01-11T04:33:00Z,ShiftEnd,,712217-1314-1-11-202512:33,crew
757197,1314,2024-12-28T18:02:00Z,ShiftBegin,,757197-1314-12-29-20242:02,crew
757197,1314,2024-12-28T22:09:00Z,MealBreakBegin,,757197-1314-12-29-20246:09,crew
757197,1314,2025-01-02T19:59:00Z,ShiftBegin,,757197-1314-1-3-20253:59,crew
757197,1314,2025-01-03T00:01:00Z,MealBreakBegin,,757197-1314-1-3-20258:01,crew
757197,1314,2025-01-07T20:02:00Z,ShiftBegin,,757197-1314-1-8-20254:02,crew
757197,1314,2025-01-08T00:01:00Z,MealBreakBegin,,757197-1314-1-8-20258:01,crew
757197,1314,2025-01-10T20:00:00Z,ShiftBegin,,757197-1314-1-11-20254:00,crew
757197,1314,2025-01-11T00:04:00Z,ShiftEnd,,757197-1314-1-11-20258:04,crew
829837,1388,2024-12-28T18:54:00Z,ShiftBegin,,829837-1388-12-29-20242:54,crew
829837,1388,2024-12-28T23:44:00Z,MealBreakBegin,,829837-1388-12-29-20247:44,crew
829837,1388,2024-12-29T00:14:00Z,MealBreakEnd,,829837-1388-12-29-20248:14,crew
829837,1388,2024-12-29T04:37:00Z,Out Punch,,829837-1388-12-29-202412:37,crew
829837,1388,2024-12-29T19:55:00Z,ShiftBegin,,829837-1388-12-30-20243:55,crew
829837,1388,2024-12-30T00:33:00Z,MealBreakBegin,,829837-1388-12-30-20248:33,crew
829837,1388,2024-12-30T01:05:00Z,MealBreakEnd,,829837-1388-12-30-20249:05,crew
829837,1388,2024-12-30T05:55:00Z,Out Punch,,829837-1388-12-30-202413:55,crew
829837,1388,2024-12-30T22:54:00Z,ShiftBegin,,829837-1388-12-31-20246:54,crew
829837,1388,2024-12-31T03:50:00Z,MealBreakBegin,,829837-1388-12-31-202411:50,crew
829837,1388,2024-12-31T04:24:00Z,MealBreakEnd,,829837-1388-12-31-202412:24,crew
829837,1388,2024-12-31T07:52:00Z,Out Punch,,829837-1388-12-31-202415:52,crew
829837,1388,2025-01-02T01:58:00Z,ShiftBegin,,829837-1388-1-2-20259:58,crew
829837,1388,2025-01-02T06:33:00Z,MealBreakBegin,,829837-1388-1-2-202514:33,crew
829837,1388,2025-01-02T07:05:00Z,MealBreakEnd,,829837-1388-1-2-202515:05,crew
829837,1388,2025-01-02T11:25:00Z,Out Punch,,829837-1388-1-2-202519:25,crew
829837,1388,2025-01-03T04:20:00Z,ShiftBegin,,829837-1388-1-3-202512:20,crew
829837,1388,2025-01-03T09:10:00Z,MealBreakBegin,,829837-1388-1-3-202517:10,crew
829837,1388,2025-01-03T09:43:00Z,MealBreakEnd,,829837-1388-1-3-202517:43,crew
829837,1388,2025-01-03T14:00:00Z,Out Punch,,829837-1388-1-3-202522:00,crew
829837,1388,2025-01-04T04:21:00Z,ShiftBegin,,829837-1388-1-4-202512:21,crew
829837,1388,2025-01-04T09:03:00Z,MealBreakBegin,,829837-1388-1-4-202517:03,crew
829837,1388,2025-01-04T09:34:00Z,MealBreakEnd,,829837-1388-1-4-202517:34,crew
829837,1388,2025-01-04T13:59:00Z,Out Punch,,829837-1388-1-4-202521:59,crew
829837,1388,2025-01-05T20:58:00Z,ShiftBegin,,829837-1388-1-6-20254:58,crew
829837,1388,2025-01-06T01:37:00Z,MealBreakBegin,,829837-1388-1-6-20259:37,crew
829837,1388,2025-01-06T02:09:00Z,MealBreakEnd,,829837-1388-1-6-202510:09,crew
829837,1388,2025-01-06T06:37:00Z,Out Punch,,829837-1388-1-6-202514:37,crew
829837,1388,2025-01-06T22:59:00Z,ShiftBegin,,829837-1388-1-7-20256:59,crew
829837,1388,2025-01-07T03:58:00Z,MealBreakBegin,,829837-1388-1-7-202511:58,crew
829837,1388,2025-01-07T04:31:00Z,ShiftBegin,,829837-1388-1-7-202512:31,crew
829837,1388,2025-01-07T08:34:00Z,MealBreakBegin,,829837-1388-1-7-202516:34,crew
829837,1388,2025-01-09T03:19:00Z,ShiftBegin,,829837-1388-1-9-202511:19,crew
829837,1388,2025-01-09T07:56:00Z,MealBreakBegin,,829837-1388-1-9-202515:56,crew
829837,1388,2025-01-09T08:27:00Z,MealBreakEnd,,829837-1388-1-9-202516:27,crew
829837,1388,2025-01-09T13:08:00Z,Out Punch,,829837-1388-1-9-202521:08,crew
829837,1388,2025-01-09T22:59:00Z,ShiftBegin,,829837-1388-1-10-20256:59,crew
829837,1388,2025-01-10T03:54:00Z,MealBreakBegin,,829837-1388-1-10-202511:54,crew
829837,1388,2025-01-10T04:30:00Z,MealBreakEnd,,829837-1388-1-10-202512:30,crew
829837,1388,2025-01-10T08:39:00Z,ShiftEnd,,829837-1388-1-10-202516:39,crew
747286,1378,2024-12-28T18:55:00Z,ShiftBegin,,747286-1378-12-29-20242:55,crew
747286,1378,2024-12-28T23:44:00Z,MealBreakBegin,,747286-1378-12-29-20247:44,crew
747286,1378,2024-12-29T00:15:00Z,MealBreakEnd,,747286-1378-12-29-20248:15,crew
747286,1378,2024-12-29T04:32:00Z,Out Punch,,747286-1378-12-29-202412:32,crew
747286,1378,2024-12-29T19:54:00Z,ShiftBegin,,747286-1378-12-30-20243:54,crew
747286,1378,2024-12-30T00:34:00Z,MealBreakBegin,,747286-1378-12-30-20248:34,crew
747286,1378,2024-12-30T01:04:00Z,MealBreakEnd,,747286-1378-12-30-20249:04,crew
747286,1378,2024-12-30T05:50:00Z,Out Punch,,747286-1378-12-30-202413:50,crew
747286,1378,2024-12-30T20:55:00Z,ShiftBegin,,747286-1378-12-31-20244:55,crew
747286,1378,2024-12-31T01:52:00Z,MealBreakBegin,,747286-1378-12-31-20249:52,crew
747286,1378,2024-12-31T02:23:00Z,MealBreakEnd,,747286-1378-12-31-202410:23,crew
747286,1378,2024-12-31T05:43:00Z,Out Punch,,747286-1378-12-31-202413:43,crew
747286,1378,2025-01-01T20:59:00Z,ShiftBegin,,747286-1378-1-2-20254:59,crew
747286,1378,2025-01-02T01:53:00Z,MealBreakBegin,,747286-1378-1-2-20259:53,crew
747286,1378,2025-01-02T02:24:00Z,MealBreakEnd,,747286-1378-1-2-202510:24,crew
747286,1378,2025-01-02T06:35:00Z,Out Punch,,747286-1378-1-2-202514:35,crew
747286,1378,2025-01-02T23:55:00Z,ShiftBegin,,747286-1378-1-3-20257:55,crew
747286,1378,2025-01-03T04:46:00Z,MealBreakBegin,,747286-1378-1-3-202512:46,crew
747286,1378,2025-01-03T05:16:00Z,MealBreakEnd,,747286-1378-1-3-202513:16,crew
747286,1378,2025-01-03T09:36:00Z,Out Punch,,747286-1378-1-3-202517:36,crew
747286,1378,2025-01-04T00:57:00Z,ShiftBegin,,747286-1378-1-4-20258:57,crew
747286,1378,2025-01-04T05:35:00Z,MealBreakBegin,,747286-1378-1-4-202513:35,crew
747286,1378,2025-01-04T06:05:00Z,MealBreakEnd,,747286-1378-1-4-202514:05,crew
747286,1378,2025-01-04T10:30:00Z,Out Punch,,747286-1378-1-4-202518:30,crew
747286,1378,2025-01-05T20:58:00Z,ShiftBegin,,747286-1378-1-6-20254:58,crew
747286,1378,2025-01-06T01:38:00Z,MealBreakBegin,,747286-1378-1-6-20259:38,crew
747286,1378,2025-01-06T02:08:00Z,MealBreakEnd,,747286-1378-1-6-202510:08,crew
747286,1378,2025-01-06T06:39:00Z,Out Punch,,747286-1378-1-6-202514:39,crew
747286,1378,2025-01-06T23:00:00Z,ShiftBegin,,747286-1378-1-7-20257:00,crew
747286,1378,2025-01-07T03:38:00Z,MealBreakBegin,,747286-1378-1-7-202511:38,crew
747286,1378,2025-01-07T03:58:00Z,MealBreakEnd,,747286-1378-1-7-202511:58,crew
747286,1378,2025-01-07T08:33:00Z,Out Punch,,747286-1378-1-7-202516:33,crew
747286,1378,2025-01-07T21:58:00Z,ShiftBegin,,747286-1378-1-8-20255:58,crew
747286,1378,2025-01-08T02:15:00Z,MealBreakBegin,,747286-1378-1-8-202510:15,crew
747286,1378,2025-01-08T02:46:00Z,MealBreakEnd,,747286-1378-1-8-202510:46,crew
747286,1378,2025-01-08T07:35:00Z,ShiftEnd,,747286-1378-1-8-202515:35,crew
584836,1348,2024-12-28T19:02:00Z,ShiftBegin,,584836-1348-12-29-20243:02,crew
584836,1348,2024-12-28T23:37:00Z,MealBreakBegin,,584836-1348-12-29-20247:37,crew
584836,1348,2024-12-29T00:15:00Z,MealBreakEnd,,584836-1348-12-29-20248:15,crew
584836,1348,2024-12-29T03:08:00Z,Out Punch,,584836-1348-12-29-202411:08,crew
584836,1348,2024-12-30T00:58:00Z,ShiftBegin,,584836-1348-12-30-20248:58,crew
584836,1348,2024-12-30T05:13:00Z,MealBreakBegin,,584836-1348-12-30-202413:13,crew
584836,1348,2024-12-30T05:48:00Z,MealBreakEnd,,584836-1348-12-30-202413:48,crew
584836,1348,2024-12-30T09:05:00Z,Out Punch,,584836-1348-12-30-202417:05,crew
584836,1348,2024-12-30T21:36:00Z,ShiftBegin,,584836-1348-12-31-20245:36,crew
584836,1348,2024-12-31T02:23:00Z,MealBreakBegin,,584836-1348-12-31-202410:23,crew
584836,1348,2024-12-31T02:59:00Z,MealBreakEnd,,584836-1348-12-31-202410:59,crew
584836,1348,2024-12-31T05:33:00Z,Out Punch,,584836-1348-12-31-202413:33,crew
584836,1348,2025-01-01T03:09:00Z,ShiftBegin,,584836-1348-1-1-202511:09,crew
584836,1348,2025-01-01T07:48:00Z,MealBreakBegin,,584836-1348-1-1-202515:48,crew
584836,1348,2025-01-01T08:22:00Z,MealBreakEnd,,584836-1348-1-1-202516:22,crew
584836,1348,2025-01-01T10:16:00Z,Out Punch,,584836-1348-1-1-202518:16,crew
584836,1348,2025-01-02T21:34:00Z,ShiftBegin,,584836-1348-1-3-20255:34,crew
584836,1348,2025-01-03T02:09:00Z,MealBreakBegin,,584836-1348-1-3-202510:09,crew
584836,1348,2025-01-03T02:40:00Z,MealBreakEnd,,584836-1348-1-3-202510:40,crew
584836,1348,2025-01-03T05:34:00Z,Out Punch,,584836-1348-1-3-202513:34,crew
584836,1348,2025-01-05T01:59:00Z,ShiftBegin,,584836-1348-1-5-20259:59,crew
584836,1348,2025-01-05T06:02:00Z,MealBreakBegin,,584836-1348-1-5-202514:02,crew
584836,1348,2025-01-05T06:39:00Z,MealBreakEnd,,584836-1348-1-5-202514:39,crew
584836,1348,2025-01-05T10:00:00Z,Out Punch,,584836-1348-1-5-202518:00,crew
584836,1348,2025-01-06T22:00:00Z,ShiftBegin,,584836-1348-1-7-20256:00,crew
584836,1348,2025-01-07T02:50:00Z,MealBreakBegin,,584836-1348-1-7-202510:50,crew
584836,1348,2025-01-07T03:20:00Z,MealBreakEnd,,584836-1348-1-7-202511:20,crew
584836,1348,2025-01-07T05:31:00Z,Out Punch,,584836-1348-1-7-202513:31,crew
584836,1348,2025-01-08T21:35:00Z,ShiftBegin,,584836-1348-1-9-20255:35,crew
584836,1348,2025-01-09T02:29:00Z,MealBreakBegin,,584836-1348-1-9-202510:29,crew
584836,1348,2025-01-09T03:05:00Z,MealBreakEnd,,584836-1348-1-9-202511:05,crew
584836,1348,2025-01-09T05:40:00Z,Out Punch,,584836-1348-1-9-202513:40,crew
584836,1348,2025-01-10T05:07:00Z,ShiftBegin,,584836-1348-1-10-202513:07,crew
584836,1348,2025-01-10T09:11:00Z,MealBreakBegin,,584836-1348-1-10-202517:11,crew
584836,1348,2025-01-10T09:44:00Z,MealBreakEnd,,584836-1348-1-10-202517:44,crew
584836,1348,2025-01-10T13:10:00Z,Out Punch,,584836-1348-1-10-202521:10,crew
584836,1348,2025-01-11T05:07:00Z,ShiftBegin,,584836-1348-1-11-202513:07,crew
584836,1348,2025-01-11T08:45:00Z,MealBreakBegin,,584836-1348-1-11-202516:45,crew
584836,1348,2025-01-11T09:21:00Z,MealBreakEnd,,584836-1348-1-11-202517:21,crew
584836,1348,2025-01-11T13:08:00Z,ShiftEnd,,584836-1348-1-11-202521:08,crew
532040,1334,2024-12-28T19:41:00Z,ShiftBegin,,532040-1334-12-29-20243:41,crew
532040,1334,2024-12-29T00:03:00Z,MealBreakBegin,,532040-1334-12-29-20248:03,crew
532040,1334,2024-12-29T00:33:00Z,MealBreakEnd,,532040-1334-12-29-20248:33,crew
532040,1334,2024-12-29T03:36:00Z,Out Punch,,532040-1334-12-29-202411:36,crew
532040,1334,2024-12-30T19:35:00Z,ShiftBegin,,532040-1334-12-31-20243:35,crew
532040,1334,2024-12-31T00:05:00Z,MealBreakBegin,,532040-1334-12-31-20248:05,crew
532040,1334,2024-12-31T00:40:00Z,MealBreakEnd,,532040-1334-12-31-20248:40,crew
532040,1334,2024-12-31T03:21:00Z,Out Punch,,532040-1334-12-31-202411:21,crew
532040,1334,2025-01-01T02:02:00Z,ShiftBegin,,532040-1334-1-1-202510:02,crew
532040,1334,2025-01-01T06:15:00Z,MealBreakBegin,,532040-1334-1-1-202514:15,crew
532040,1334,2025-01-01T06:55:00Z,MealBreakEnd,,532040-1334-1-1-202514:55,crew
532040,1334,2025-01-01T08:38:00Z,Out Punch,,532040-1334-1-1-202516:38,crew
532040,1334,2025-01-02T19:59:00Z,ShiftBegin,,532040-1334-1-3-20253:59,crew
532040,1334,2025-01-03T00:16:00Z,MealBreakBegin,,532040-1334-1-3-20258:16,crew
532040,1334,2025-01-03T00:49:00Z,MealBreakEnd,,532040-1334-1-3-20258:49,crew
532040,1334,2025-01-03T04:02:00Z,Out Punch,,532040-1334-1-3-202512:02,crew
532040,1334,2025-01-03T23:57:00Z,ShiftBegin,,532040-1334-1-4-20257:57,crew
532040,1334,2025-01-04T04:37:00Z,MealBreakBegin,,532040-1334-1-4-202512:37,crew
532040,1334,2025-01-04T05:07:00Z,MealBreakEnd,,532040-1334-1-4-202513:07,crew
532040,1334,2025-01-04T08:05:00Z,Out Punch,,532040-1334-1-4-202516:05,crew
532040,1334,2025-01-08T00:55:00Z,ShiftBegin,,532040-1334-1-8-20258:55,crew
532040,1334,2025-01-08T05:02:00Z,MealBreakBegin,,532040-1334-1-8-202513:02,crew
532040,1334,2025-01-08T05:35:00Z,MealBreakEnd,,532040-1334-1-8-202513:35,crew
532040,1334,2025-01-08T07:54:00Z,Out Punch,,532040-1334-1-8-202515:54,crew
532040,1334,2025-01-08T21:09:00Z,ShiftBegin,,532040-1334-1-9-20255:09,crew
532040,1334,2025-01-09T00:36:00Z,MealBreakBegin,,532040-1334-1-9-20258:36,crew
532040,1334,2025-01-09T01:06:00Z,MealBreakEnd,,532040-1334-1-9-20259:06,crew
532040,1334,2025-01-09T05:05:00Z,Out Punch,,532040-1334-1-9-202513:05,crew
532040,1334,2025-01-10T00:59:00Z,ShiftBegin,,532040-1334-1-10-20258:59,crew
532040,1334,2025-01-10T05:27:00Z,MealBreakBegin,,532040-1334-1-10-202513:27,crew
532040,1334,2025-01-10T06:02:00Z,MealBreakEnd,,532040-1334-1-10-202514:02,crew
532040,1334,2025-01-10T09:38:00Z,Out Punch,,532040-1334-1-10-202517:38,crew
532040,1334,2025-01-11T04:56:00Z,ShiftBegin,,532040-1334-1-11-202512:56,crew
532040,1334,2025-01-11T09:05:00Z,MealBreakBegin,,532040-1334-1-11-202517:05,crew
532040,1334,2025-01-11T09:36:00Z,MealBreakEnd,,532040-1334-1-11-202517:36,crew
532040,1334,2025-01-11T13:05:00Z,ShiftEnd,,532040-1334-1-11-202521:05,crew
805592,1320,2024-12-28T19:58:00Z,ShiftBegin,,805592-1320-12-29-20243:58,crew
805592,1320,2024-12-29T00:35:00Z,MealBreakBegin,,805592-1320-12-29-20248:35,crew
805592,1320,2024-12-29T01:05:00Z,MealBreakEnd,,805592-1320-12-29-20249:05,crew
805592,1320,2024-12-29T03:58:00Z,Out Punch,,805592-1320-12-29-202411:58,crew
805592,1320,2024-12-30T19:57:00Z,ShiftBegin,,805592-1320-12-31-20243:57,crew
805592,1320,2024-12-31T00:13:00Z,MealBreakBegin,,805592-1320-12-31-20248:13,crew
805592,1320,2024-12-31T00:43:00Z,MealBreakEnd,,805592-1320-12-31-20248:43,crew
805592,1320,2024-12-31T04:01:00Z,Out Punch,,805592-1320-12-31-202412:01,crew
805592,1320,2025-01-02T01:54:00Z,ShiftBegin,,805592-1320-1-2-20259:54,crew
805592,1320,2025-01-02T06:46:00Z,MealBreakBegin,,805592-1320-1-2-202514:46,crew
805592,1320,2025-01-02T07:16:00Z,MealBreakEnd,,805592-1320-1-2-202515:16,crew
805592,1320,2025-01-02T09:57:00Z,Out Punch,,805592-1320-1-2-202517:57,crew
805592,1320,2025-01-02T17:57:00Z,ShiftBegin,,805592-1320-1-3-20251:57,crew
805592,1320,2025-01-02T22:26:00Z,MealBreakBegin,,805592-1320-1-3-20256:26,crew
805592,1320,2025-01-02T22:56:00Z,MealBreakEnd,,805592-1320-1-3-20256:56,crew
805592,1320,2025-01-03T01:06:00Z,Out Punch,,805592-1320-1-3-20259:06,crew
805592,1320,2025-01-04T06:27:00Z,ShiftBegin,,805592-1320-1-4-202514:27,crew
805592,1320,2025-01-04T10:50:00Z,MealBreakBegin,,805592-1320-1-4-202518:50,crew
805592,1320,2025-01-04T11:20:00Z,MealBreakEnd,,805592-1320-1-4-202519:20,crew
805592,1320,2025-01-04T13:55:00Z,Out Punch,,805592-1320-1-4-202521:55,crew
805592,1320,2025-01-05T00:27:00Z,ShiftBegin,,805592-1320-1-5-20258:27,crew
805592,1320,2025-01-05T05:12:00Z,MealBreakBegin,,805592-1320-1-5-202513:12,crew
805592,1320,2025-01-05T05:42:00Z,MealBreakEnd,,805592-1320-1-5-202513:42,crew
805592,1320,2025-01-05T08:31:00Z,Out Punch,,805592-1320-1-5-202516:31,crew
805592,1320,2025-01-07T22:00:00Z,ShiftBegin,,805592-1320-1-8-20256:00,crew
805592,1320,2025-01-08T02:12:00Z,MealBreakBegin,,805592-1320-1-8-202510:12,crew
805592,1320,2025-01-08T02:42:00Z,MealBreakEnd,,805592-1320-1-8-202510:42,crew
805592,1320,2025-01-08T06:58:00Z,Out Punch,,805592-1320-1-8-202514:58,crew
805592,1320,2025-01-08T23:56:00Z,ShiftBegin,,805592-1320-1-9-20257:56,crew
805592,1320,2025-01-09T04:51:00Z,MealBreakBegin,,805592-1320-1-9-202512:51,crew
805592,1320,2025-01-09T05:21:00Z,MealBreakEnd,,805592-1320-1-9-202513:21,crew
805592,1320,2025-01-09T08:06:00Z,Out Punch,,805592-1320-1-9-202516:06,crew
805592,1320,2025-01-09T21:59:00Z,ShiftBegin,,805592-1320-1-10-20255:59,crew
805592,1320,2025-01-10T02:50:00Z,MealBreakBegin,,805592-1320-1-10-202510:50,crew
805592,1320,2025-01-10T03:20:00Z,MealBreakEnd,,805592-1320-1-10-202511:20,crew
805592,1320,2025-01-10T04:58:00Z,Out Punch,,805592-1320-1-10-202512:58,crew
805592,1320,2025-01-11T00:43:00Z,ShiftBegin,,805592-1320-1-11-20258:43,crew
805592,1320,2025-01-11T05:30:00Z,MealBreakBegin,,805592-1320-1-11-202513:30,crew
805592,1320,2025-01-11T06:00:00Z,MealBreakEnd,,805592-1320-1-11-202514:00,crew
805592,1320,2025-01-11T08:54:00Z,ShiftEnd,,805592-1320-1-11-202516:54,crew
400116,1311,2024-12-28T19:58:00Z,ShiftBegin,,400116-1311-12-29-20243:58,crew
400116,1311,2024-12-29T00:15:00Z,MealBreakBegin,,400116-1311-12-29-20248:15,crew
400116,1311,2024-12-29T00:45:00Z,MealBreakEnd,,400116-1311-12-29-20248:45,crew
400116,1311,2024-12-29T04:30:00Z,Out Punch,,400116-1311-12-29-202412:30,crew
400116,1311,2024-12-29T22:06:00Z,ShiftBegin,,400116-1311-12-30-20246:06,crew
400116,1311,2024-12-30T03:00:00Z,MealBreakBegin,,400116-1311-12-30-202411:00,crew
400116,1311,2024-12-30T03:30:00Z,MealBreakEnd,,400116-1311-12-30-202411:30,crew
400116,1311,2024-12-30T08:04:00Z,Out Punch,,400116-1311-12-30-202416:04,crew
400116,1311,2025-01-02T22:00:00Z,ShiftBegin,,400116-1311-1-3-20256:00,crew
400116,1311,2025-01-03T02:30:00Z,MealBreakBegin,,400116-1311-1-3-202510:30,crew
400116,1311,2025-01-03T03:00:00Z,MealBreakEnd,,400116-1311-1-3-202511:00,crew
400116,1311,2025-01-03T07:31:00Z,Out Punch,,400116-1311-1-3-202515:31,crew
400116,1311,2025-01-03T20:02:00Z,ShiftBegin,,400116-1311-1-4-20254:02,crew
400116,1311,2025-01-04T00:30:00Z,MealBreakBegin,,400116-1311-1-4-20258:30,crew
400116,1311,2025-01-04T01:00:00Z,MealBreakEnd,,400116-1311-1-4-20259:00,crew
400116,1311,2025-01-04T05:30:00Z,Out Punch,,400116-1311-1-4-202513:30,crew
400116,1311,2025-01-05T22:51:00Z,ShiftBegin,,400116-1311-1-6-20256:51,crew
400116,1311,2025-01-06T03:00:00Z,MealBreakBegin,,400116-1311-1-6-202511:00,crew
400116,1311,2025-01-06T03:30:00Z,MealBreakEnd,,400116-1311-1-6-202511:30,crew
400116,1311,2025-01-06T08:32:00Z,Out Punch,,400116-1311-1-6-202516:32,crew
400116,1311,2025-01-06T22:48:00Z,ShiftBegin,,400116-1311-1-7-20256:48,crew
400116,1311,2025-01-07T03:30:00Z,MealBreakBegin,,400116-1311-1-7-202511:30,crew
400116,1311,2025-01-07T04:00:00Z,MealBreakEnd,,400116-1311-1-7-202512:00,crew
400116,1311,2025-01-07T08:19:00Z,Out Punch,,400116-1311-1-7-202516:19,crew
