employeeid,locationId,clockintime,clockintype,deleted,externalId,role
791365,3073,2024-06-29T23:18:00Z,ShiftBegin,,791365-3073-6-30-248:48AM,'crew'
791365,3073,2024-06-30T03:12:00Z,ShiftEnd,,791365-3073-6-30-2412:42PM,'crew'
775836,3051,2024-06-29T23:20:00Z,ShiftBegin,,775836-3051-6-30-248:50AM,'crew'
775836,3051,2024-06-30T06:12:00Z,ShiftEnd,,775836-3051-6-30-243:42PM,'crew'
827860,3010,2024-06-29T23:23:00Z,ShiftBegin,,827860-3010-6-30-248:53AM,'crew'
827860,3010,2024-06-30T11:17:00Z,ShiftEnd,,827860-3010-6-30-248:47PM,'crew'
725549,3043,2024-06-29T23:25:00Z,ShiftBegin,,725549-3043-6-30-248:55AM,'crew'
725549,3043,2024-06-30T05:03:00Z,ShiftEnd,,725549-3043-6-30-242:33PM,'crew'
836681,3035,2024-06-29T23:27:00Z,ShiftBegin,,836681-3035-6-30-248:57AM,'crew'
836681,3035,2024-06-30T03:40:00Z,ShiftEnd,,836681-3035-6-30-241:10PM,'crew'
831409,3011,2024-06-29T23:27:00Z,ShiftBegin,,831409-3011-6-30-248:57AM,'crew'
831409,3011,2024-06-30T04:33:00Z,ShiftEnd,,831409-3011-6-30-242:03PM,'crew'
794210,3082,2024-06-29T23:27:00Z,ShiftBegin,,794210-3082-6-30-248:57AM,'crew'
794210,3082,2024-06-30T03:35:00Z,ShiftEnd,,794210-3082-6-30-241:05PM,'crew'
745436,4061,2024-06-29T23:27:00Z,ShiftBegin,,745436-4061-6-30-248:57AM,'crew'
745436,4061,2024-06-30T06:00:00Z,ShiftEnd,,745436-4061-6-30-243:30PM,'crew'
761258,4065,2024-06-29T23:28:00Z,ShiftBegin,,761258-4065-6-30-248:58AM,'crew'
761258,4065,2024-06-30T05:09:00Z,ShiftEnd,,761258-4065-6-30-242:39PM,'crew'
763068,4065,2024-06-29T23:28:00Z,ShiftBegin,,763068-4065-6-30-248:58AM,'crew'
763068,4065,2024-06-30T04:20:00Z,ShiftEnd,,763068-4065-6-30-241:50PM,'crew'
779529,3067,2024-06-29T23:30:00Z,ShiftBegin,,779529-3067-6-30-249:00AM,'crew'
779529,3067,2024-06-30T06:10:00Z,ShiftEnd,,779529-3067-6-30-243:40PM,'crew'
807569,3023,2024-06-29T23:30:00Z,ShiftBegin,,807569-3023-6-30-249:00AM,'crew'
807569,3023,2024-06-30T07:15:00Z,ShiftEnd,,807569-3023-6-30-244:45PM,'crew'
744802,3020,2024-06-29T23:30:00Z,ShiftBegin,,744802-3020-6-30-249:00AM,'crew'
744802,3020,2024-06-30T06:33:00Z,ShiftEnd,,744802-3020-6-30-244:03PM,'crew'
839097,3077,2024-06-29T23:30:00Z,ShiftBegin,,839097-3077-6-30-249:00AM,'crew'
839097,3077,2024-06-30T06:33:00Z,ShiftEnd,,839097-3077-6-30-244:03PM,'crew'
825434,3095,2024-06-29T23:31:00Z,ShiftBegin,,825434-3095-6-30-249:01AM,'crew'
825434,3095,2024-06-30T03:45:00Z,ShiftEnd,,825434-3095-6-30-241:15PM,'crew'
834186,3070,2024-06-29T23:46:00Z,ShiftBegin,,834186-3070-6-30-249:16AM,'crew'
834186,3070,2024-06-30T04:41:00Z,ShiftEnd,,834186-3070-6-30-242:11PM,'crew'
834335,3048,2024-06-29T23:50:00Z,ShiftBegin,,834335-3048-6-30-249:20AM,'crew'
834335,3048,2024-06-30T07:28:00Z,ShiftEnd,,834335-3048-6-30-244:58PM,'crew'
835959,3097,2024-06-29T23:50:00Z,ShiftBegin,,835959-3097-6-30-249:20AM,'crew'
835959,3097,2024-06-30T09:30:00Z,ShiftEnd,,835959-3097-6-30-247:00PM,'crew'
817786,3094,2024-06-29T23:55:00Z,ShiftBegin,,817786-3094-6-30-249:25AM,'crew'
817786,3094,2024-06-30T05:30:00Z,ShiftEnd,,817786-3094-6-30-243:00PM,'crew'
808866,3029,2024-06-29T23:59:00Z,ShiftBegin,,808866-3029-6-30-249:29AM,'crew'
808866,3029,2024-06-30T02:43:00Z,MealBreakBegin,,808866-3029-6-30-2412:13PM,'crew'
808866,3029,2024-06-30T03:13:00Z,MealBreakEnd,,808866-3029-6-30-2412:43PM,'crew'
808866,3029,2024-06-30T08:33:00Z,ShiftEnd,,808866-3029-6-30-246:03PM,'crew'
736158,3061,2024-06-29T23:59:00Z,ShiftBegin,,736158-3061-6-30-249:29AM,'crew'
736158,3061,2024-06-30T09:02:00Z,ShiftEnd,,736158-3061-6-30-246:32PM,'crew'
758966,3059,2024-06-30T00:00:00Z,ShiftBegin,,758966-3059-6-30-249:30AM,'crew'
758966,3059,2024-06-30T03:30:00Z,ShiftEnd,,758966-3059-6-30-241:00PM,'crew'
767430,3041,2024-06-30T00:01:00Z,ShiftBegin,,767430-3041-6-30-249:31AM,'crew'
767430,3041,2024-06-30T04:04:00Z,ShiftEnd,,767430-3041-6-30-241:34PM,'crew'
788091,3058,2024-06-30T00:03:00Z,ShiftBegin,,788091-3058-6-30-249:33AM,'crew'
788091,3058,2024-06-30T11:04:00Z,ShiftEnd,,788091-3058-6-30-248:34PM,'crew'
802765,3036,2024-06-30T00:09:00Z,ShiftBegin,,802765-3036-6-30-249:39AM,'crew'
802765,3036,2024-06-30T04:14:00Z,ShiftEnd,,802765-3036-6-30-241:44PM,'crew'
770241,3040,2024-06-30T00:10:00Z,ShiftBegin,,770241-3040-6-30-249:40AM,'crew'
770241,3040,2024-06-30T02:47:00Z,MealBreakBegin,,770241-3040-6-30-2412:17PM,'crew'
770241,3040,2024-06-30T03:19:00Z,MealBreakEnd,,770241-3040-6-30-2412:49PM,'crew'
770241,3040,2024-06-30T08:45:00Z,ShiftEnd,,770241-3040-6-30-246:15PM,'crew'
789908,3049,2024-06-30T00:17:00Z,ShiftBegin,,789908-3049-6-30-249:47AM,'crew'
789908,3049,2024-06-30T05:27:00Z,ShiftEnd,,789908-3049-6-30-242:57PM,'crew'
725365,3038,2024-06-30T00:19:00Z,ShiftBegin,,725365-3038-6-30-249:49AM,'crew'
725365,3038,2024-06-30T06:30:00Z,ShiftEnd,,725365-3038-6-30-244:00PM,'crew'
839740,3013,2024-06-30T00:20:00Z,ShiftBegin,,839740-3013-6-30-249:50AM,'crew'
839740,3013,2024-06-30T03:30:00Z,ShiftEnd,,839740-3013-6-30-241:00PM,'crew'
775276,4061,2024-06-30T00:20:00Z,ShiftBegin,,775276-4061-6-30-249:50AM,'crew'
775276,4061,2024-06-30T04:41:00Z,ShiftEnd,,775276-4061-6-30-242:11PM,'crew'
788974,3053,2024-06-30T00:20:00Z,ShiftBegin,,788974-3053-6-30-249:50AM,'crew'
788974,3053,2024-06-30T02:55:00Z,MealBreakBegin,,788974-3053-6-30-2412:25PM,'crew'
788974,3053,2024-06-30T03:27:00Z,MealBreakEnd,,788974-3053-6-30-2412:57PM,'crew'
788974,3053,2024-06-30T06:36:00Z,ShiftEnd,,788974-3053-6-30-244:06PM,'crew'
832195,3039,2024-06-30T00:21:00Z,ShiftBegin,,832195-3039-6-30-249:51AM,'crew'
832195,3039,2024-06-30T03:13:00Z,ShiftEnd,,832195-3039-6-30-2412:43PM,'crew'
668303,3021,2024-06-30T00:24:00Z,ShiftBegin,,668303-3021-6-30-249:54AM,'crew'
668303,3021,2024-06-30T05:16:00Z,ShiftEnd,,668303-3021-6-30-242:46PM,'crew'
833050,5105,2024-06-30T00:25:00Z,ShiftBegin,,833050-5105-6-30-249:55AM,'crew'
833050,5105,2024-06-30T05:26:00Z,ShiftEnd,,833050-5105-6-30-242:56PM,'crew'
787991,5055,2024-06-30T00:27:00Z,ShiftBegin,,787991-5055-6-30-249:57AM,'crew'
787991,5055,2024-06-30T11:38:00Z,ShiftEnd,,787991-5055-6-30-249:08PM,'crew'
829024,3057,2024-06-30T00:27:00Z,ShiftBegin,,829024-3057-6-30-249:57AM,'crew'
829024,3057,2024-06-30T05:04:00Z,ShiftEnd,,829024-3057-6-30-242:34PM,'crew'
760650,5060,2024-06-30T00:27:00Z,ShiftBegin,,760650-5060-6-30-249:57AM,'crew'
760650,5060,2024-06-30T06:37:00Z,ShiftEnd,,760650-5060-6-30-244:07PM,'crew'
838123,3049,2024-06-30T00:28:00Z,ShiftBegin,,838123-3049-6-30-249:58AM,'crew'
838123,3049,2024-06-30T05:30:00Z,ShiftEnd,,838123-3049-6-30-243:00PM,'crew'
769578,3068,2024-06-30T00:28:00Z,ShiftBegin,,769578-3068-6-30-249:58AM,'crew'
769578,3068,2024-06-30T04:35:00Z,ShiftEnd,,769578-3068-6-30-242:05PM,'crew'
817568,3029,2024-06-30T00:28:00Z,ShiftBegin,,817568-3029-6-30-249:58AM,'crew'
817568,3029,2024-06-30T04:31:00Z,ShiftEnd,,817568-3029-6-30-242:01PM,'crew'
834434,3052,2024-06-30T00:28:00Z,ShiftBegin,,834434-3052-6-30-249:58AM,'crew'
834434,3052,2024-06-30T04:34:00Z,ShiftEnd,,834434-3052-6-30-242:04PM,'crew'
833307,3070,2024-06-30T00:28:00Z,ShiftBegin,,833307-3070-6-30-249:58AM,'crew'
833307,3070,2024-06-30T03:29:00Z,ShiftEnd,,833307-3070-6-30-2412:59PM,'crew'
817682,3014,2024-06-30T00:29:00Z,ShiftBegin,,817682-3014-6-30-249:59AM,'crew'
817682,3014,2024-06-30T04:30:00Z,ShiftEnd,,817682-3014-6-30-242:00PM,'crew'
826486,3025,2024-06-30T00:29:00Z,ShiftBegin,,826486-3025-6-30-249:59AM,'crew'
826486,3025,2024-06-30T05:12:00Z,ShiftEnd,,826486-3025-6-30-242:42PM,'crew'
833071,5058,2024-06-30T00:29:00Z,ShiftBegin,,833071-5058-6-30-249:59AM,'crew'
833071,5058,2024-06-30T06:00:00Z,ShiftEnd,,833071-5058-6-30-243:30PM,'crew'
781801,3073,2024-06-30T00:29:00Z,ShiftBegin,,781801-3073-6-30-249:59AM,'crew'
781801,3073,2024-06-30T03:50:00Z,ShiftEnd,,781801-3073-6-30-241:20PM,'crew'
838610,3033,2024-06-30T00:29:00Z,ShiftBegin,,838610-3033-6-30-249:59AM,'crew'
838610,3033,2024-06-30T04:06:00Z,ShiftEnd,,838610-3033-6-30-241:36PM,'crew'
835720,3030,2024-06-30T00:30:00Z,ShiftBegin,,835720-3030-6-30-2410:00AM,'crew'
835720,3030,2024-06-30T03:37:00Z,ShiftEnd,,835720-3030-6-30-241:07PM,'crew'
835642,3029,2024-06-30T00:30:00Z,ShiftBegin,,835642-3029-6-30-2410:00AM,'crew'
835642,3029,2024-06-30T04:33:00Z,ShiftEnd,,835642-3029-6-30-242:03PM,'crew'
833095,3023,2024-06-30T00:30:00Z,ShiftBegin,,833095-3023-6-30-2410:00AM,'crew'
833095,3023,2024-06-30T05:34:00Z,ShiftEnd,,833095-3023-6-30-243:04PM,'crew'
832112,3040,2024-06-30T00:30:00Z,ShiftBegin,,832112-3040-6-30-2410:00AM,'crew'
832112,3040,2024-06-30T03:39:00Z,ShiftEnd,,832112-3040-6-30-241:09PM,'crew'
835011,3071,2024-06-30T00:30:00Z,ShiftBegin,,835011-3071-6-30-2410:00AM,'crew'
835011,3071,2024-06-30T04:27:00Z,ShiftEnd,,835011-3071-6-30-241:57PM,'crew'
781456,3033,2024-06-30T00:30:00Z,ShiftBegin,,781456-3033-6-30-2410:00AM,'crew'
781456,3033,2024-06-30T04:35:00Z,ShiftEnd,,781456-3033-6-30-242:05PM,'crew'
818881,5053,2024-06-30T00:30:00Z,ShiftBegin,,818881-5053-6-30-2410:00AM,'crew'
818881,5053,2024-06-30T04:40:00Z,ShiftEnd,,818881-5053-6-30-242:10PM,'crew'
797329,4065,2024-06-30T00:30:00Z,ShiftBegin,,797329-4065-6-30-2410:00AM,'crew'
797329,4065,2024-06-30T04:45:00Z,ShiftEnd,,797329-4065-6-30-242:15PM,'crew'
834246,3081,2024-06-30T00:31:00Z,ShiftBegin,,834246-3081-6-30-2410:01AM,'crew'
834246,3081,2024-06-30T05:03:00Z,ShiftEnd,,834246-3081-6-30-242:33PM,'crew'
788613,3048,2024-06-30T00:31:00Z,ShiftBegin,,788613-3048-6-30-2410:01AM,'crew'
788613,3048,2024-06-30T05:08:00Z,ShiftEnd,,788613-3048-6-30-242:38PM,'crew'
746259,3063,2024-06-30T00:31:00Z,ShiftBegin,,746259-3063-6-30-2410:01AM,'crew'
746259,3063,2024-06-30T04:33:00Z,ShiftEnd,,746259-3063-6-30-242:03PM,'crew'
837712,3097,2024-06-30T00:32:00Z,ShiftBegin,,837712-3097-6-30-2410:02AM,'crew'
837712,3097,2024-06-30T04:30:00Z,ShiftEnd,,837712-3097-6-30-242:00PM,'crew'
