employeeid,locationId,clockintime,clockintype,deleted,externalId,role
797336,3046,6/30/2024 9:58:00 AM,Out Punch,,797336-3046-6/30/24 1:58 PM-,
755538,3046,6/30/2024 2:58:00 AM,New Shift,,755538-3046-6/30/24 6:58 AM-,
755538,3046,6/30/2024 11:13:00 AM,Out Punch,,755538-3046-6/30/24 3:13 PM-,
786844,3034,6/30/2024 2:59:00 AM,New Shift,,786844-3034-6/30/24 6:59 AM-,
786844,3034,6/30/2024 9:09:00 AM,Out Punch,,786844-3034-6/30/24 1:09 PM-,
806679,3049,6/30/2024 2:59:00 AM,New Shift,,806679-3049-6/30/24 6:59 AM-,
806679,3049,6/30/2024 10:57:00 AM,Out Punch,,806679-3049-6/30/24 2:57 PM-,
829724,3073,6/30/2024 2:59:00 AM,New Shift,,829724-3073-6/30/24 6:59 AM-,
829724,3073,6/30/2024 7:21:00 AM,Out Punch,,829724-3073-6/30/24 11:21 AM-,
781425,5054,6/30/2024 3:00:00 AM,New Shift,,781425-5054-6/30/24 7:00 AM-,
781425,5054,6/30/2024 8:00:00 AM,Out Punch,,781425-5054-6/30/24 12:00 PM-,
791949,3075,6/30/2024 3:00:00 AM,New Shift,,791949-3075-6/30/24 7:00 AM-,
791949,3075,6/30/2024 6:00:00 AM,Out Punch,,791949-3075-6/30/24 10:00 AM-,
744404,3030,6/30/2024 3:00:00 AM,New Shift,,744404-3030-6/30/24 7:00 AM-,
744404,3030,6/30/2024 8:42:00 AM,Out Punch,,744404-3030-6/30/24 12:42 PM-,
626071,5054,6/30/2024 3:01:00 AM,New Shift,,626071-5054-6/30/24 7:01 AM-,
626071,5054,6/30/2024 12:31:00 PM,Out Punch,,626071-5054-6/30/24 4:31 PM-,
700842,5054,6/30/2024 3:02:00 AM,New Shift,,700842-5054-6/30/24 7:02 AM-,
700842,5054,6/30/2024 8:09:00 AM,Out Punch,,700842-5054-6/30/24 12:09 PM-,
828052,5058,6/30/2024 3:04:00 AM,New Shift,,828052-5058-6/30/24 7:04 AM-,
828052,5058,6/30/2024 8:48:00 AM,Out Punch,,828052-5058-6/30/24 12:48 PM-,
835273,3073,6/30/2024 3:04:00 AM,New Shift,,835273-3073-6/30/24 7:04 AM-,
835273,3073,6/30/2024 7:21:00 AM,Out Punch,,835273-3073-6/30/24 11:21 AM-,
836726,5058,6/30/2024 3:04:00 AM,New Shift,,836726-5058-6/30/24 7:04 AM-,
836726,5058,6/30/2024 8:11:00 AM,Out Punch,,836726-5058-6/30/24 12:11 PM-,
587838,5105,6/30/2024 3:06:00 AM,New Shift,,587838-5105-6/30/24 7:06 AM-,
587838,5105,6/30/2024 9:05:00 AM,Out Punch,,587838-5105-6/30/24 1:05 PM-,
700542,5054,6/30/2024 3:06:00 AM,New Shift,,700542-5054-6/30/24 7:06 AM-,
700542,5054,6/30/2024 12:36:00 PM,Out Punch,,700542-5054-6/30/24 4:36 PM-,
741980,5105,6/30/2024 3:12:00 AM,New Shift,,741980-5105-6/30/24 7:12 AM-,
741980,5105,6/30/2024 8:06:00 AM,Out Punch,,741980-5105-6/30/24 12:06 PM-,
799214,3032,6/30/2024 3:26:00 AM,New Shift,,799214-3032-6/30/24 7:26 AM-,
799214,3032,6/30/2024 9:31:00 AM,Out Punch,,799214-3032-6/30/24 1:31 PM-,
758945,3098,6/30/2024 3:27:00 AM,New Shift,,758945-3098-6/30/24 7:27 AM-,
758945,3098,6/30/2024 10:04:00 AM,Out Punch,,758945-3098-6/30/24 2:04 PM-,
832947,3098,6/30/2024 3:28:00 AM,New Shift,,832947-3098-6/30/24 7:28 AM-,
832947,3098,6/30/2024 7:36:00 AM,Out Punch,,832947-3098-6/30/24 11:36 AM-,
779299,3032,6/30/2024 3:29:00 AM,New Shift,,779299-3032-6/30/24 7:29 AM-,
779299,3032,6/30/2024 8:14:00 AM,Out Punch,,779299-3032-6/30/24 12:14 PM-,
527479,5059,6/30/2024 3:55:00 AM,New Shift,,527479-5059-6/30/24 7:55 AM-,
527479,5059,6/30/2024 10:05:00 AM,Out Punch,,527479-5059-6/30/24 2:05 PM-,
791630,3011,6/30/2024 3:59:00 AM,New Shift,,791630-3011-6/30/24 7:59 AM-,
791630,3011,6/30/2024 8:49:00 AM,Out Punch,,791630-3011-6/30/24 12:49 PM-,
798250,5059,6/30/2024 3:59:00 AM,New Shift,,798250-5059-6/30/24 7:59 AM-,
798250,5059,6/30/2024 8:20:00 AM,Out Punch,,798250-5059-6/30/24 12:20 PM-,
829273,3080,6/30/2024 3:59:00 AM,New Shift,,829273-3080-6/30/24 7:59 AM-,
829273,3080,6/30/2024 9:42:00 AM,Out Punch,,829273-3080-6/30/24 1:42 PM-,
732614,3015,6/30/2024 3:59:00 AM,New Shift,,732614-3015-6/30/24 7:59 AM-,
732614,3015,6/30/2024 12:02:00 PM,Out Punch,,732614-3015-6/30/24 4:02 PM-,
586966,5088,6/30/2024 4:00:00 AM,New Shift,,586966-5088-6/30/24 8:00 AM-,
586966,5088,6/30/2024 1:00:00 PM,Out Punch,,586966-5088-6/30/24 5:00 PM-,
745400,3043,6/30/2024 4:00:00 AM,New Shift,,745400-3043-6/30/24 8:00 AM-,
745400,3043,6/30/2024 7:00:00 AM,Out Punch,,745400-3043-6/30/24 11:00 AM-,
748777,3043,6/30/2024 4:00:00 AM,New Shift,,748777-3043-6/30/24 8:00 AM-,
748777,3043,6/30/2024 7:00:00 AM,Out Punch,,748777-3043-6/30/24 11:00 AM-,
839018,3015,6/30/2024 4:00:00 AM,New Shift,,839018-3015-6/30/24 8:00 AM-,
839018,3015,6/30/2024 8:02:00 AM,Out Punch,,839018-3015-6/30/24 12:02 PM-,
786953,3037,6/30/2024 4:00:00 AM,New Shift,,786953-3037-6/30/24 8:00 AM-,
786953,3037,6/30/2024 7:17:00 AM,Out Punch,,786953-3037-6/30/24 11:17 AM-,
781828,3037,6/30/2024 4:00:00 AM,New Shift,,781828-3037-6/30/24 8:00 AM-,
781828,3037,6/30/2024 11:00:00 AM,Out Punch,,781828-3037-6/30/24 3:00 PM-,
836469,3037,6/30/2024 4:01:00 AM,New Shift,,836469-3037-6/30/24 8:01 AM-,
836469,3037,6/30/2024 7:07:00 AM,Out Punch,,836469-3037-6/30/24 11:07 AM-,
782333,3037,6/30/2024 4:02:00 AM,New Shift,,782333-3037-6/30/24 8:02 AM-,
782333,3037,6/30/2024 7:17:00 AM,Out Punch,,782333-3037-6/30/24 11:17 AM-,
823055,3028,6/30/2024 4:09:00 AM,New Shift,,823055-3028-6/30/24 8:09 AM-,
823055,3028,6/30/2024 8:23:00 AM,Out Punch,,823055-3028-6/30/24 12:23 PM-,
829919,5060,6/30/2024 4:11:00 AM,New Shift,,829919-5060-6/30/24 8:11 AM-,
829919,5060,6/30/2024 9:35:00 AM,Out Punch,,829919-5060-6/30/24 1:35 PM-,
686381,5060,6/30/2024 4:11:00 AM,New Shift,,686381-5060-6/30/24 8:11 AM-,
686381,5060,6/30/2024 1:05:00 PM,Out Punch,,686381-5060-6/30/24 5:05 PM-,
833324,3036,6/30/2024 4:16:00 AM,New Shift,,833324-3036-6/30/24 8:16 AM-,
833324,3036,6/30/2024 10:16:00 AM,Out Punch,,833324-3036-6/30/24 2:16 PM-,
836521,3077,6/30/2024 4:30:00 AM,New Shift,,836521-3077-6/30/24 8:30 AM-,
836521,3077,6/30/2024 9:01:00 AM,Out Punch,,836521-3077-6/30/24 1:01 PM-,
770426,3025,6/30/2024 4:37:00 AM,New Shift,,770426-3025-6/30/24 8:37 AM-,
770426,3025,6/30/2024 10:10:00 AM,Out Punch,,770426-3025-6/30/24 2:10 PM-,
836200,3077,6/30/2024 4:45:00 AM,New Shift,,836200-3077-6/30/24 8:45 AM-,
836200,3077,6/30/2024 9:03:00 AM,Out Punch,,836200-3077-6/30/24 1:03 PM-,
791365,3073,6/30/2024 4:48:00 AM,New Shift,,791365-3073-6/30/24 8:48 AM-,
791365,3073,6/30/2024 8:42:00 AM,Out Punch,,791365-3073-6/30/24 12:42 PM-,
775836,3051,6/30/2024 4:50:00 AM,New Shift,,775836-3051-6/30/24 8:50 AM-,
775836,3051,6/30/2024 11:42:00 AM,Out Punch,,775836-3051-6/30/24 3:42 PM-,
827860,3010,6/30/2024 4:53:00 AM,New Shift,,827860-3010-6/30/24 8:53 AM-,
827860,3010,6/30/2024 4:47:00 PM,Out Punch,,827860-3010-6/30/24 8:47 PM-,
725549,3043,6/30/2024 4:55:00 AM,New Shift,,725549-3043-6/30/24 8:55 AM-,
725549,3043,6/30/2024 10:33:00 AM,Out Punch,,725549-3043-6/30/24 2:33 PM-,
836681,3035,6/30/2024 4:57:00 AM,New Shift,,836681-3035-6/30/24 8:57 AM-,
836681,3035,6/30/2024 9:10:00 AM,Out Punch,,836681-3035-6/30/24 1:10 PM-,
831409,3011,6/30/2024 4:57:00 AM,New Shift,,831409-3011-6/30/24 8:57 AM-,
831409,3011,6/30/2024 10:03:00 AM,Out Punch,,831409-3011-6/30/24 2:03 PM-,
794210,3082,6/30/2024 4:57:00 AM,New Shift,,794210-3082-6/30/24 8:57 AM-,
794210,3082,6/30/2024 9:05:00 AM,Out Punch,,794210-3082-6/30/24 1:05 PM-,
745436,4061,6/30/2024 4:57:00 AM,New Shift,,745436-4061-6/30/24 8:57 AM-,
745436,4061,6/30/2024 11:30:00 AM,Out Punch,,745436-4061-6/30/24 3:30 PM-,
761258,4065,6/30/2024 4:58:00 AM,New Shift,,761258-4065-6/30/24 8:58 AM-,
761258,4065,6/30/2024 10:39:00 AM,Out Punch,,761258-4065-6/30/24 2:39 PM-,
763068,4065,6/30/2024 4:58:00 AM,New Shift,,763068-4065-6/30/24 8:58 AM-,
763068,4065,6/30/2024 9:50:00 AM,Out Punch,,763068-4065-6/30/24 1:50 PM-,
779529,3067,6/30/2024 5:00:00 AM,New Shift,,779529-3067-6/30/24 9:00 AM-,
779529,3067,6/30/2024 11:40:00 AM,Out Punch,,779529-3067-6/30/24 3:40 PM-,
807569,3023,6/30/2024 5:00:00 AM,New Shift,,807569-3023-6/30/24 9:00 AM-,
807569,3023,6/30/2024 12:45:00 PM,Out Punch,,807569-3023-6/30/24 4:45 PM-,
744802,3020,6/30/2024 5:00:00 AM,New Shift,,744802-3020-6/30/24 9:00 AM-,
744802,3020,6/30/2024 12:03:00 PM,Out Punch,,744802-3020-6/30/24 4:03 PM-,
839097,3077,6/30/2024 5:00:00 AM,New Shift,,839097-3077-6/30/24 9:00 AM-,
839097,3077,6/30/2024 12:03:00 PM,Out Punch,,839097-3077-6/30/24 4:03 PM-,
825434,3095,6/30/2024 5:01:00 AM,New Shift,,825434-3095-6/30/24 9:01 AM-,
825434,3095,6/30/2024 9:15:00 AM,Out Punch,,825434-3095-6/30/24 1:15 PM-,
834186,3070,6/30/2024 5:16:00 AM,New Shift,,834186-3070-6/30/24 9:16 AM-,
834186,3070,6/30/2024 10:11:00 AM,Out Punch,,834186-3070-6/30/24 2:11 PM-,
834335,3048,6/30/2024 5:20:00 AM,New Shift,,834335-3048-6/30/24 9:20 AM-,
834335,3048,6/30/2024 12:58:00 PM,Out Punch,,834335-3048-6/30/24 4:58 PM-,
835959,3097,6/30/2024 5:20:00 AM,New Shift,,835959-3097-6/30/24 9:20 AM-,
835959,3097,6/30/2024 3:00:00 PM,Out Punch,,835959-3097-6/30/24 7:00 PM-,
817786,3094,6/30/2024 5:25:00 AM,New Shift,,817786-3094-6/30/24 9:25 AM-,
817786,3094,6/30/2024 11:00:00 AM,Out Punch,,817786-3094-6/30/24 3:00 PM-,
781790,3039,6/30/2024 5:29:00 AM,New Shift,,781790-3039-6/30/24 9:29 AM-,
781790,3039,6/30/2024 11:06:00 AM,Out Punch,,781790-3039-6/30/24 3:06 PM-,
808866,3029,6/30/2024 5:29:00 AM,New Shift,,808866-3029-6/30/24 9:29 AM-,
808866,3029,6/30/2024 8:13:00 AM,Out Punch,,808866-3029-6/30/24 12:13 PM-,
736158,3061,6/30/2024 5:29:00 AM,New Shift,,736158-3061-6/30/24 9:29 AM-,
736158,3061,6/30/2024 2:32:00 PM,Out Punch,,736158-3061-6/30/24 6:32 PM-,
758966,3059,6/30/2024 5:30:00 AM,New Shift,,758966-3059-6/30/24 9:30 AM-,
758966,3059,6/30/2024 9:00:00 AM,Out Punch,,758966-3059-6/30/24 1:00 PM-,
767430,3041,6/30/2024 5:31:00 AM,New Shift,,767430-3041-6/30/24 9:31 AM-,
767430,3041,6/30/2024 9:34:00 AM,Out Punch,,767430-3041-6/30/24 1:34 PM-,
788091,3058,6/30/2024 5:33:00 AM,New Shift,,788091-3058-6/30/24 9:33 AM-,
788091,3058,6/30/2024 4:34:00 PM,Out Punch,,788091-3058-6/30/24 8:34 PM-,
802765,3036,6/30/2024 5:39:00 AM,New Shift,,802765-3036-6/30/24 9:39 AM-,
802765,3036,6/30/2024 9:44:00 AM,Out Punch,,802765-3036-6/30/24 1:44 PM-,
770241,3040,6/30/2024 5:40:00 AM,New Shift,,770241-3040-6/30/24 9:40 AM-,
770241,3040,6/30/2024 8:17:00 AM,Out Punch,,770241-3040-6/30/24 12:17 PM-,
789908,3049,6/30/2024 5:47:00 AM,New Shift,,789908-3049-6/30/24 9:47 AM-,
789908,3049,6/30/2024 10:57:00 AM,Out Punch,,789908-3049-6/30/24 2:57 PM-,
725365,3038,6/30/2024 5:49:00 AM,New Shift,,725365-3038-6/30/24 9:49 AM-,
725365,3038,6/30/2024 12:00:00 PM,Out Punch,,725365-3038-6/30/24 4:00 PM-,
839740,3013,6/30/2024 5:50:00 AM,New Shift,,839740-3013-6/30/24 9:50 AM-,
839740,3013,6/30/2024 9:00:00 AM,Out Punch,,839740-3013-6/30/24 1:00 PM-,
775276,4061,6/30/2024 5:50:00 AM,New Shift,,775276-4061-6/30/24 9:50 AM-,
775276,4061,6/30/2024 10:11:00 AM,Out Punch,,775276-4061-6/30/24 2:11 PM-,
788974,3053,6/30/2024 5:50:00 AM,New Shift,,788974-3053-6/30/24 9:50 AM-,
788974,3053,6/30/2024 8:25:00 AM,Out Punch,,788974-3053-6/30/24 12:25 PM-,
832195,3039,6/30/2024 5:51:00 AM,New Shift,,832195-3039-6/30/24 9:51 AM-,
832195,3039,6/30/2024 8:43:00 AM,Out Punch,,832195-3039-6/30/24 12:43 PM-,
668303,3021,6/30/2024 5:54:00 AM,New Shift,,668303-3021-6/30/24 9:54 AM-,
668303,3021,6/30/2024 10:46:00 AM,Out Punch,,668303-3021-6/30/24 2:46 PM-,
833050,5105,6/30/2024 5:55:00 AM,New Shift,,833050-5105-6/30/24 9:55 AM-,
833050,5105,6/30/2024 10:56:00 AM,Out Punch,,833050-5105-6/30/24 2:56 PM-,
787991,5055,6/30/2024 5:57:00 AM,New Shift,,787991-5055-6/30/24 9:57 AM-,
787991,5055,6/30/2024 5:08:00 PM,Out Punch,,787991-5055-6/30/24 9:08 PM-,
829024,3057,6/30/2024 5:57:00 AM,New Shift,,829024-3057-6/30/24 9:57 AM-,
829024,3057,6/30/2024 10:34:00 AM,Out Punch,,829024-3057-6/30/24 2:34 PM-,
760650,5060,6/30/2024 5:57:00 AM,New Shift,,760650-5060-6/30/24 9:57 AM-,
760650,5060,6/30/2024 12:07:00 PM,Out Punch,,760650-5060-6/30/24 4:07 PM-,
838123,3049,6/30/2024 5:58:00 AM,New Shift,,838123-3049-6/30/24 9:58 AM-,
838123,3049,6/30/2024 11:00:00 AM,Out Punch,,838123-3049-6/30/24 3:00 PM-,
769578,3068,6/30/2024 5:58:00 AM,New Shift,,769578-3068-6/30/24 9:58 AM-,
769578,3068,6/30/2024 10:05:00 AM,Out Punch,,769578-3068-6/30/24 2:05 PM-,
817568,3029,6/30/2024 5:58:00 AM,New Shift,,817568-3029-6/30/24 9:58 AM-,
817568,3029,6/30/2024 10:01:00 AM,Out Punch,,817568-3029-6/30/24 2:01 PM-,
834434,3052,6/30/2024 5:58:00 AM,New Shift,,834434-3052-6/30/24 9:58 AM-,
834434,3052,6/30/2024 10:04:00 AM,Out Punch,,834434-3052-6/30/24 2:04 PM-,
833307,3070,6/30/2024 5:58:00 AM,New Shift,,833307-3070-6/30/24 9:58 AM-,
833307,3070,6/30/2024 8:59:00 AM,Out Punch,,833307-3070-6/30/24 12:59 PM-,
817682,3014,6/30/2024 5:59:00 AM,New Shift,,817682-3014-6/30/24 9:59 AM-,
817682,3014,6/30/2024 10:00:00 AM,Out Punch,,817682-3014-6/30/24 2:00 PM-,
826486,3025,6/30/2024 5:59:00 AM,New Shift,,826486-3025-6/30/24 9:59 AM-,
826486,3025,6/30/2024 10:42:00 AM,Out Punch,,826486-3025-6/30/24 2:42 PM-,
833071,5058,6/30/2024 5:59:00 AM,New Shift,,833071-5058-6/30/24 9:59 AM-,
833071,5058,6/30/2024 11:30:00 AM,Out Punch,,833071-5058-6/30/24 3:30 PM-,
781801,3073,6/30/2024 5:59:00 AM,New Shift,,781801-3073-6/30/24 9:59 AM-,
781801,3073,6/30/2024 9:20:00 AM,Out Punch,,781801-3073-6/30/24 1:20 PM-,
838610,3033,6/30/2024 5:59:00 AM,New Shift,,838610-3033-6/30/24 9:59 AM-,
838610,3033,6/30/2024 9:36:00 AM,Out Punch,,838610-3033-6/30/24 1:36 PM-,
835720,3030,6/30/2024 6:00:00 AM,New Shift,,835720-3030-6/30/24 10:00 AM-,
835720,3030,6/30/2024 9:07:00 AM,Out Punch,,835720-3030-6/30/24 1:07 PM-,
835642,3029,6/30/2024 6:00:00 AM,New Shift,,835642-3029-6/30/24 10:00 AM-,
835642,3029,6/30/2024 10:03:00 AM,Out Punch,,835642-3029-6/30/24 2:03 PM-,
833095,3023,6/30/2024 6:00:00 AM,New Shift,,833095-3023-6/30/24 10:00 AM-,
833095,3023,6/30/2024 11:04:00 AM,Out Punch,,833095-3023-6/30/24 3:04 PM-,
832112,3040,6/30/2024 6:00:00 AM,New Shift,,832112-3040-6/30/24 10:00 AM-,
832112,3040,6/30/2024 9:09:00 AM,Out Punch,,832112-3040-6/30/24 1:09 PM-,
835011,3071,6/30/2024 6:00:00 AM,New Shift,,835011-3071-6/30/24 10:00 AM-,
835011,3071,6/30/2024 9:57:00 AM,Out Punch,,835011-3071-6/30/24 1:57 PM-,
781456,3033,6/30/2024 6:00:00 AM,New Shift,,781456-3033-6/30/24 10:00 AM-,
781456,3033,6/30/2024 10:05:00 AM,Out Punch,,781456-3033-6/30/24 2:05 PM-,
818881,5053,6/30/2024 6:00:00 AM,New Shift,,818881-5053-6/30/24 10:00 AM-,
818881,5053,6/30/2024 10:10:00 AM,Out Punch,,818881-5053-6/30/24 2:10 PM-,
797329,4065,6/30/2024 6:00:00 AM,New Shift,,797329-4065-6/30/24 10:00 AM-,
797329,4065,6/30/2024 10:15:00 AM,Out Punch,,797329-4065-6/30/24 2:15 PM-,
834246,3081,6/30/2024 6:01:00 AM,New Shift,,834246-3081-6/30/24 10:01 AM-,
834246,3081,6/30/2024 10:33:00 AM,Out Punch,,834246-3081-6/30/24 2:33 PM-,
788613,3048,6/30/2024 6:01:00 AM,New Shift,,788613-3048-6/30/24 10:01 AM-,
788613,3048,6/30/2024 10:38:00 AM,Out Punch,,788613-3048-6/30/24 2:38 PM-,
746259,3063,6/30/2024 6:01:00 AM,New Shift,,746259-3063-6/30/24 10:01 AM-,
746259,3063,6/30/2024 10:03:00 AM,Out Punch,,746259-3063-6/30/24 2:03 PM-,
837712,3097,6/30/2024 6:02:00 AM,New Shift,,837712-3097-6/30/24 10:02 AM-,
837712,3097,6/30/2024 10:00:00 AM,Out Punch,,837712-3097-6/30/24 2:00 PM-,
796201,3082,6/30/2024 6:02:00 AM,New Shift,,796201-3082-6/30/24 10:02 AM-,
796201,3082,6/30/2024 10:36:00 AM,Out Punch,,796201-3082-6/30/24 2:36 PM-,
834243,3012,6/30/2024 6:03:00 AM,New Shift,,834243-3012-6/30/24 10:03 AM-,
834243,3012,6/30/2024 10:02:00 AM,Out Punch,,834243-3012-6/30/24 2:02 PM-,
835509,3034,6/30/2024 6:04:00 AM,New Shift,,835509-3034-6/30/24 10:04 AM-,
835509,3034,6/30/2024 10:01:00 AM,Out Punch,,835509-3034-6/30/24 2:01 PM-,
833502,3015,6/30/2024 6:04:00 AM,New Shift,,833502-3015-6/30/24 10:04 AM-,
833502,3015,6/30/2024 10:02:00 AM,Out Punch,,833502-3015-6/30/24 2:02 PM-,
832680,3098,6/30/2024 6:05:00 AM,New Shift,,832680-3098-6/30/24 10:05 AM-,
832680,3098,6/30/2024 10:01:00 AM,Out Punch,,832680-3098-6/30/24 2:01 PM-,
749052,5088,6/30/2024 6:06:00 AM,New Shift,,749052-5088-6/30/24 10:06 AM-,
749052,5088,6/30/2024 10:04:00 AM,Out Punch,,749052-5088-6/30/24 2:04 PM-,
831238,3035,6/30/2024 6:07:00 AM,New Shift,,831238-3035-6/30/24 10:07 AM-,
831238,3035,6/30/2024 11:00:00 AM,Out Punch,,831238-3035-6/30/24 3:00 PM-,
817632,3075,6/30/2024 6:07:00 AM,New Shift,,817632-3075-6/30/24 10:07 AM-,
817632,3075,6/30/2024 9:01:00 AM,Out Punch,,817632-3075-6/30/24 1:01 PM-,
815938,3061,6/30/2024 6:12:00 AM,New Shift,,815938-3061-6/30/24 10:12 AM-,
815938,3061,6/30/2024 11:08:00 AM,Out Punch,,815938-3061-6/30/24 3:08 PM-,
833288,3013,6/30/2024 6:16:00 AM,30 Min Meal,,833288-3013-6/30/24 10:16 AM-,
833288,3013,6/30/2024 10:05:00 AM,Out Punch,,833288-3013-6/30/24 2:05 PM-,
834583,3039,6/30/2024 6:16:00 AM,New Shift,,834583-3039-6/30/24 10:16 AM-,
834583,3039,6/30/2024 9:17:00 AM,Out Punch,,834583-3039-6/30/24 1:17 PM-,
832789,3011,6/30/2024 6:27:00 AM,New Shift,,832789-3011-6/30/24 10:27 AM-,
832789,3011,6/30/2024 11:49:00 AM,Out Punch,,832789-3011-6/30/24 3:49 PM-,
809160,3013,6/30/2024 6:30:00 AM,30 Min Meal,,809160-3013-6/30/24 10:30 AM-,
809160,3013,6/30/2024 8:01:00 AM,Out Punch,,809160-3013-6/30/24 12:01 PM-,
837457,3097,6/30/2024 6:44:00 AM,New Shift,,837457-3097-6/30/24 10:44 AM-,
837457,3097,6/30/2024 11:17:00 AM,Out Punch,,837457-3097-6/30/24 3:17 PM-,
782614,3043,6/30/2024 6:58:00 AM,New Shift,,782614-3043-6/30/24 10:58 AM-,
782614,3043,6/30/2024 10:01:00 AM,Out Punch,,782614-3043-6/30/24 2:01 PM-,
833120,3080,6/30/2024 6:59:00 AM,New Shift,,833120-3080-6/30/24 10:59 AM-,
833120,3080,6/30/2024 9:24:00 AM,Out Punch,,833120-3080-6/30/24 1:24 PM-,
795201,3029,6/30/2024 7:00:00 AM,New Shift,,795201-3029-6/30/24 11:00 AM-,
795201,3029,6/30/2024 12:30:00 PM,Out Punch,,795201-3029-6/30/24 4:30 PM-,
837515,3067,6/30/2024 7:00:00 AM,New Shift,,837515-3067-6/30/24 11:00 AM-,
837515,3067,6/30/2024 11:00:00 AM,Out Punch,,837515-3067-6/30/24 3:00 PM-,
791949,3075,6/30/2024 7:00:00 AM,30 Min Meal,,791949-3075-6/30/24 11:00 AM-,
791949,3075,6/30/2024 8:00:00 AM,Out Punch,,791949-3075-6/30/24 12:00 PM-,
782282,3021,6/30/2024 7:06:00 AM,New Shift,,782282-3021-6/30/24 11:06 AM-,
782282,3021,6/30/2024 12:05:00 PM,Out Punch,,782282-3021-6/30/24 4:05 PM-,
