employeeid,locationId,clockintime,clockintype,deleted,externalId,role
704577,3049,2024-06-29T20:30:00Z,ShiftBegin,,704577-3049-6/30/246:00AM,
704577,3049,2024-06-30T05:30:00Z,MealBreakBegin,,704577-3049-6/30/243:00PM,
723841,5088,2024-06-29T20:30:00Z,ShiftBegin,,723841-5088-6/30/246:00AM,
723841,5088,2024-06-30T05:08:00Z,MealBreakBegin,,723841-5088-6/30/242:38PM,
736918,3028,2024-06-29T20:30:00Z,ShiftBegin,,736918-3028-6/30/246:00AM,
736918,3028,2024-06-30T03:30:00Z,MealBreakBegin,,736918-3028-6/30/241:00PM,
586962,5058,2024-06-29T20:30:00Z,ShiftBegin,,586962-5058-6/30/246:00AM,
586962,5058,2024-06-30T08:00:00Z,MealBreakBegin,,586962-5058-6/30/245:30PM,
787380,3013,2024-06-29T20:30:00Z,ShiftBegin,,787380-3013-6/30/246:00AM,
787380,3013,2024-06-30T01:20:00Z,MealBreakBegin,,787380-3013-6/30/2410:50AM,
766614,3013,2024-06-29T20:32:00Z,ShiftBegin,,766614-3013-6/30/246:02AM,
766614,3013,2024-06-30T00:31:00Z,MealBreakBegin,,766614-3013-6/30/2410:01AM,
708295,3013,2024-06-29T20:32:00Z,ShiftBegin,,708295-3013-6/30/246:02AM,
708295,3013,2024-06-30T01:07:00Z,MealBreakBegin,,708295-3013-6/30/2410:37AM,
537205,3068,2024-06-29T20:33:00Z,ShiftBegin,,537205-3068-6/30/246:03AM,
537205,3068,2024-06-30T03:06:00Z,MealBreakBegin,,537205-3068-6/30/2412:36PM,
595046,5088,2024-06-29T20:34:00Z,ShiftBegin,,595046-5088-6/30/246:04AM,
595046,5088,2024-06-30T05:08:00Z,MealBreakBegin,,595046-5088-6/30/242:38PM,
809160,3013,2024-06-29T20:34:00Z,ShiftBegin,,809160-3013-6/30/246:04AM,
809160,3013,2024-06-30T00:30:00Z,MealBreakBegin,,809160-3013-6/30/2410:00AM,
809160,3013,2024-06-30T01:00:00Z,MealBreakEnd,,809160-3013-6/30/2410:30AM,
809160,3013,2024-06-30T02:31:00Z,ShiftEnd,,809160-3013-6/30/2412:01PM,
780648,3073,2024-06-29T21:24:00Z,ShiftBegin,,780648-3073-6/30/246:54AM,
780648,3073,2024-06-30T01:52:00Z,MealBreakBegin,,780648-3073-6/30/2411:22AM,
832783,3075,2024-06-29T21:24:00Z,ShiftBegin,,832783-3075-6/30/246:54AM,
832783,3075,2024-06-30T02:21:00Z,MealBreakBegin,,832783-3075-6/30/2411:51AM,
832783,3075,2024-06-30T02:48:00Z,MealBreakEnd,,832783-3075-6/30/2412:18PM,
832783,3075,2024-06-30T06:32:00Z,ShiftEnd,,832783-3075-6/30/244:02PM,
775949,3058,2024-06-29T21:28:00Z,ShiftBegin,,775949-3058-6/30/246:58AM,
775949,3058,2024-06-30T02:31:00Z,MealBreakBegin,,775949-3058-6/30/2412:01PM,
797336,3046,2024-06-29T21:28:00Z,ShiftBegin,,797336-3046-6/30/246:58AM,
797336,3046,2024-06-30T04:28:00Z,MealBreakBegin,,797336-3046-6/30/241:58PM,
755538,3046,2024-06-29T21:28:00Z,ShiftBegin,,755538-3046-6/30/246:58AM,
755538,3046,2024-06-30T05:43:00Z,MealBreakBegin,,755538-3046-6/30/243:13PM,
786844,3034,2024-06-29T21:29:00Z,ShiftBegin,,786844-3034-6/30/246:59AM,
786844,3034,2024-06-30T03:39:00Z,MealBreakBegin,,786844-3034-6/30/241:09PM,
806679,3049,2024-06-29T21:29:00Z,ShiftBegin,,806679-3049-6/30/246:59AM,
806679,3049,2024-06-30T05:27:00Z,MealBreakBegin,,806679-3049-6/30/242:57PM,
829724,3073,2024-06-29T21:29:00Z,ShiftBegin,,829724-3073-6/30/246:59AM,
829724,3073,2024-06-30T01:51:00Z,MealBreakBegin,,829724-3073-6/30/2411:21AM,
781425,5054,2024-06-29T21:30:00Z,ShiftBegin,,781425-5054-6/30/247:00AM,
781425,5054,2024-06-30T02:30:00Z,MealBreakBegin,,781425-5054-6/30/2412:00PM,
791949,3075,2024-06-29T21:30:00Z,ShiftBegin,,791949-3075-6/30/247:00AM,
791949,3075,2024-06-30T00:30:00Z,MealBreakBegin,,791949-3075-6/30/2410:00AM,
791949,3075,2024-06-30T01:30:00Z,MealBreakEnd,,791949-3075-6/30/2411:00AM,
791949,3075,2024-06-30T02:30:00Z,ShiftEnd,,791949-3075-6/30/2412:00PM,
744404,3030,2024-06-29T21:30:00Z,ShiftBegin,,744404-3030-6/30/247:00AM,
744404,3030,2024-06-30T03:12:00Z,MealBreakBegin,,744404-3030-6/30/2412:42PM,
626071,5054,2024-06-29T21:31:00Z,ShiftBegin,,626071-5054-6/30/247:01AM,
626071,5054,2024-06-30T07:01:00Z,MealBreakBegin,,626071-5054-6/30/244:31PM,
700842,5054,2024-06-29T21:32:00Z,ShiftBegin,,700842-5054-6/30/247:02AM,
700842,5054,2024-06-30T02:39:00Z,MealBreakBegin,,700842-5054-6/30/2412:09PM,
828052,5058,2024-06-29T21:34:00Z,ShiftBegin,,828052-5058-6/30/247:04AM,
828052,5058,2024-06-30T03:18:00Z,MealBreakBegin,,828052-5058-6/30/2412:48PM,
835273,3073,2024-06-29T21:34:00Z,ShiftBegin,,835273-3073-6/30/247:04AM,
835273,3073,2024-06-30T01:51:00Z,MealBreakBegin,,835273-3073-6/30/2411:21AM,
836726,5058,2024-06-29T21:34:00Z,ShiftBegin,,836726-5058-6/30/247:04AM,
836726,5058,2024-06-30T02:41:00Z,MealBreakBegin,,836726-5058-6/30/2412:11PM,
587838,5105,2024-06-29T21:36:00Z,ShiftBegin,,587838-5105-6/30/247:06AM,
587838,5105,2024-06-30T03:35:00Z,MealBreakBegin,,587838-5105-6/30/241:05PM,
700542,5054,2024-06-29T21:36:00Z,ShiftBegin,,700542-5054-6/30/247:06AM,
700542,5054,2024-06-30T07:06:00Z,MealBreakBegin,,700542-5054-6/30/244:36PM,
741980,5105,2024-06-29T21:42:00Z,ShiftBegin,,741980-5105-6/30/247:12AM,
741980,5105,2024-06-30T02:36:00Z,MealBreakBegin,,741980-5105-6/30/2412:06PM,
741980,5105,2024-06-30T03:02:00Z,MealBreakEnd,,741980-5105-6/30/2412:32PM,
741980,5105,2024-06-30T06:32:00Z,ShiftEnd,,741980-5105-6/30/244:02PM,
799214,3032,2024-06-29T21:56:00Z,ShiftBegin,,799214-3032-6/30/247:26AM,
799214,3032,2024-06-30T04:01:00Z,MealBreakBegin,,799214-3032-6/30/241:31PM,
758945,3098,2024-06-29T21:57:00Z,ShiftBegin,,758945-3098-6/30/247:27AM,
758945,3098,2024-06-30T04:34:00Z,MealBreakBegin,,758945-3098-6/30/242:04PM,
832947,3098,2024-06-29T21:58:00Z,ShiftBegin,,832947-3098-6/30/247:28AM,
832947,3098,2024-06-30T02:06:00Z,MealBreakBegin,,832947-3098-6/30/2411:36AM,
779299,3032,2024-06-29T21:59:00Z,ShiftBegin,,779299-3032-6/30/247:29AM,
779299,3032,2024-06-30T02:44:00Z,MealBreakBegin,,779299-3032-6/30/2412:14PM,
779299,3032,2024-06-30T03:12:00Z,MealBreakEnd,,779299-3032-6/30/2412:42PM,
779299,3032,2024-06-30T04:32:00Z,ShiftEnd,,779299-3032-6/30/242:02PM,
527479,5059,2024-06-29T22:25:00Z,ShiftBegin,,527479-5059-6/30/247:55AM,
527479,5059,2024-06-30T04:35:00Z,MealBreakBegin,,527479-5059-6/30/242:05PM,
791630,3011,2024-06-29T22:29:00Z,ShiftBegin,,791630-3011-6/30/247:59AM,
791630,3011,2024-06-30T03:19:00Z,MealBreakBegin,,791630-3011-6/30/2412:49PM,
798250,5059,2024-06-29T22:29:00Z,ShiftBegin,,798250-5059-6/30/247:59AM,
798250,5059,2024-06-30T02:50:00Z,MealBreakBegin,,798250-5059-6/30/2412:20PM,
798250,5059,2024-06-30T03:21:00Z,MealBreakEnd,,798250-5059-6/30/2412:51PM,
798250,5059,2024-06-30T04:32:00Z,ShiftEnd,,798250-5059-6/30/242:02PM,
829273,3080,2024-06-29T22:29:00Z,ShiftBegin,,829273-3080-6/30/247:59AM,
829273,3080,2024-06-30T04:12:00Z,MealBreakBegin,,829273-3080-6/30/241:42PM,
732614,3015,2024-06-29T22:29:00Z,ShiftBegin,,732614-3015-6/30/247:59AM,
732614,3015,2024-06-30T06:32:00Z,MealBreakBegin,,732614-3015-6/30/244:02PM,
586966,5088,2024-06-29T22:30:00Z,ShiftBegin,,586966-5088-6/30/248:00AM,
586966,5088,2024-06-30T07:30:00Z,MealBreakBegin,,586966-5088-6/30/245:00PM,
745400,3043,2024-06-29T22:30:00Z,ShiftBegin,,745400-3043-6/30/248:00AM,
745400,3043,2024-06-30T01:30:00Z,MealBreakBegin,,745400-3043-6/30/2411:00AM,
745400,3043,2024-06-30T02:00:00Z,MealBreakEnd,,745400-3043-6/30/2411:30AM,
745400,3043,2024-06-30T03:30:00Z,ShiftEnd,,745400-3043-6/30/241:00PM,
748777,3043,2024-06-29T22:30:00Z,ShiftBegin,,748777-3043-6/30/248:00AM,
748777,3043,2024-06-30T01:30:00Z,MealBreakBegin,,748777-3043-6/30/2411:00AM,
748777,3043,2024-06-30T02:00:00Z,MealBreakEnd,,748777-3043-6/30/2411:30AM,
748777,3043,2024-06-30T03:31:00Z,ShiftEnd,,748777-3043-6/30/241:01PM,
839018,3015,2024-06-29T22:30:00Z,ShiftBegin,,839018-3015-6/30/248:00AM,
839018,3015,2024-06-30T02:32:00Z,MealBreakBegin,,839018-3015-6/30/2412:02PM,
786953,3037,2024-06-29T22:30:00Z,ShiftBegin,,786953-3037-6/30/248:00AM,
786953,3037,2024-06-30T01:47:00Z,MealBreakBegin,,786953-3037-6/30/2411:17AM,
781828,3037,2024-06-29T22:30:00Z,ShiftBegin,,781828-3037-6/30/248:00AM,
781828,3037,2024-06-30T05:30:00Z,MealBreakBegin,,781828-3037-6/30/243:00PM,
836469,3037,2024-06-29T22:31:00Z,ShiftBegin,,836469-3037-6/30/248:01AM,
836469,3037,2024-06-30T01:37:00Z,MealBreakBegin,,836469-3037-6/30/2411:07AM,
782333,3037,2024-06-29T22:32:00Z,ShiftBegin,,782333-3037-6/30/248:02AM,
782333,3037,2024-06-30T01:47:00Z,MealBreakBegin,,782333-3037-6/30/2411:17AM,
823055,3028,2024-06-29T22:39:00Z,ShiftBegin,,823055-3028-6/30/248:09AM,
823055,3028,2024-06-30T02:53:00Z,MealBreakBegin,,823055-3028-6/30/2412:23PM,
823055,3028,2024-06-30T03:25:00Z,MealBreakEnd,,823055-3028-6/30/2412:55PM,
823055,3028,2024-06-30T06:20:00Z,ShiftEnd,,823055-3028-6/30/243:50PM,
829919,5060,2024-06-29T22:41:00Z,ShiftBegin,,829919-5060-6/30/248:11AM,
829919,5060,2024-06-30T04:05:00Z,MealBreakBegin,,829919-5060-6/30/241:35PM,
686381,5060,2024-06-29T22:41:00Z,ShiftBegin,,686381-5060-6/30/248:11AM,
686381,5060,2024-06-30T07:35:00Z,MealBreakBegin,,686381-5060-6/30/245:05PM,
833324,3036,2024-06-29T22:46:00Z,ShiftBegin,,833324-3036-6/30/248:16AM,
833324,3036,2024-06-30T04:46:00Z,MealBreakBegin,,833324-3036-6/30/242:16PM,
836521,3077,2024-06-29T23:00:00Z,ShiftBegin,,836521-3077-6/30/248:30AM,
836521,3077,2024-06-30T03:31:00Z,MealBreakBegin,,836521-3077-6/30/241:01PM,
770426,3025,2024-06-29T23:07:00Z,ShiftBegin,,770426-3025-6/30/248:37AM,
770426,3025,2024-06-30T04:40:00Z,MealBreakBegin,,770426-3025-6/30/242:10PM,
836200,3077,2024-06-29T23:15:00Z,ShiftBegin,,836200-3077-6/30/248:45AM,
836200,3077,2024-06-30T03:33:00Z,MealBreakBegin,,836200-3077-6/30/241:03PM,
791365,3073,2024-06-29T23:18:00Z,ShiftBegin,,791365-3073-6/30/248:48AM,
791365,3073,2024-06-30T03:12:00Z,MealBreakBegin,,791365-3073-6/30/2412:42PM,
775836,3051,2024-06-29T23:20:00Z,ShiftBegin,,775836-3051-6/30/248:50AM,
775836,3051,2024-06-30T06:12:00Z,MealBreakBegin,,775836-3051-6/30/243:42PM,
827860,3010,2024-06-29T23:23:00Z,ShiftBegin,,827860-3010-6/30/248:53AM,
827860,3010,2024-06-30T11:17:00Z,MealBreakBegin,,827860-3010-6/30/248:47PM,
725549,3043,2024-06-29T23:25:00Z,ShiftBegin,,725549-3043-6/30/248:55AM,
725549,3043,2024-06-30T05:03:00Z,MealBreakBegin,,725549-3043-6/30/242:33PM,
836681,3035,2024-06-29T23:27:00Z,ShiftBegin,,836681-3035-6/30/248:57AM,
836681,3035,2024-06-30T03:40:00Z,MealBreakBegin,,836681-3035-6/30/241:10PM,
831409,3011,2024-06-29T23:27:00Z,ShiftBegin,,831409-3011-6/30/248:57AM,
831409,3011,2024-06-30T04:33:00Z,MealBreakBegin,,831409-3011-6/30/242:03PM,
794210,3082,2024-06-29T23:27:00Z,ShiftBegin,,794210-3082-6/30/248:57AM,
794210,3082,2024-06-30T03:35:00Z,MealBreakBegin,,794210-3082-6/30/241:05PM,
745436,4061,2024-06-29T23:27:00Z,ShiftBegin,,745436-4061-6/30/248:57AM,
745436,4061,2024-06-30T06:00:00Z,MealBreakBegin,,745436-4061-6/30/243:30PM,
761258,4065,2024-06-29T23:28:00Z,ShiftBegin,,761258-4065-6/30/248:58AM,
761258,4065,2024-06-30T05:09:00Z,MealBreakBegin,,761258-4065-6/30/242:39PM,
763068,4065,2024-06-29T23:28:00Z,ShiftBegin,,763068-4065-6/30/248:58AM,
763068,4065,2024-06-30T04:20:00Z,MealBreakBegin,,763068-4065-6/30/241:50PM,
779529,3067,2024-06-29T23:30:00Z,ShiftBegin,,779529-3067-6/30/249:00AM,
779529,3067,2024-06-30T06:10:00Z,MealBreakBegin,,779529-3067-6/30/243:40PM,
807569,3023,2024-06-29T23:30:00Z,ShiftBegin,,807569-3023-6/30/249:00AM,
807569,3023,2024-06-30T07:15:00Z,MealBreakBegin,,807569-3023-6/30/244:45PM,
744802,3020,2024-06-29T23:30:00Z,ShiftBegin,,744802-3020-6/30/249:00AM,
744802,3020,2024-06-30T06:33:00Z,MealBreakBegin,,744802-3020-6/30/244:03PM,
839097,3077,2024-06-29T23:30:00Z,ShiftBegin,,839097-3077-6/30/249:00AM,
839097,3077,2024-06-30T06:33:00Z,MealBreakBegin,,839097-3077-6/30/244:03PM,
825434,3095,2024-06-29T23:31:00Z,ShiftBegin,,825434-3095-6/30/249:01AM,
825434,3095,2024-06-30T03:45:00Z,MealBreakBegin,,825434-3095-6/30/241:15PM,
834186,3070,2024-06-29T23:46:00Z,ShiftBegin,,834186-3070-6/30/249:16AM,
834186,3070,2024-06-30T04:41:00Z,MealBreakBegin,,834186-3070-6/30/242:11PM,
834335,3048,2024-06-29T23:50:00Z,ShiftBegin,,834335-3048-6/30/249:20AM,
834335,3048,2024-06-30T07:28:00Z,MealBreakBegin,,834335-3048-6/30/244:58PM,
835959,3097,2024-06-29T23:50:00Z,ShiftBegin,,835959-3097-6/30/249:20AM,
835959,3097,2024-06-30T09:30:00Z,MealBreakBegin,,835959-3097-6/30/247:00PM,
817786,3094,2024-06-29T23:55:00Z,ShiftBegin,,817786-3094-6/30/249:25AM,
817786,3094,2024-06-30T05:30:00Z,MealBreakBegin,,817786-3094-6/30/243:00PM,
808866,3029,2024-06-29T23:59:00Z,ShiftBegin,,808866-3029-6/30/249:29AM,
808866,3029,2024-06-30T02:43:00Z,MealBreakBegin,,808866-3029-6/30/2412:13PM,
808866,3029,2024-06-30T03:13:00Z,MealBreakEnd,,808866-3029-6/30/2412:43PM,
808866,3029,2024-06-30T08:33:00Z,ShiftEnd,,808866-3029-6/30/246:03PM,
736158,3061,2024-06-29T23:59:00Z,ShiftBegin,,736158-3061-6/30/249:29AM,
736158,3061,2024-06-30T09:02:00Z,MealBreakBegin,,736158-3061-6/30/246:32PM,
758966,3059,2024-06-30T00:00:00Z,ShiftBegin,,758966-3059-6/30/249:30AM,
758966,3059,2024-06-30T03:30:00Z,MealBreakBegin,,758966-3059-6/30/241:00PM,
767430,3041,2024-06-30T00:01:00Z,ShiftBegin,,767430-3041-6/30/249:31AM,
767430,3041,2024-06-30T04:04:00Z,MealBreakBegin,,767430-3041-6/30/241:34PM,
788091,3058,2024-06-30T00:03:00Z,ShiftBegin,,788091-3058-6/30/249:33AM,
788091,3058,2024-06-30T11:04:00Z,MealBreakBegin,,788091-3058-6/30/248:34PM,
802765,3036,2024-06-30T00:09:00Z,ShiftBegin,,802765-3036-6/30/249:39AM,
802765,3036,2024-06-30T04:14:00Z,MealBreakBegin,,802765-3036-6/30/241:44PM,
770241,3040,2024-06-30T00:10:00Z,ShiftBegin,,770241-3040-6/30/249:40AM,
770241,3040,2024-06-30T02:47:00Z,MealBreakBegin,,770241-3040-6/30/2412:17PM,
770241,3040,2024-06-30T03:19:00Z,MealBreakEnd,,770241-3040-6/30/2412:49PM,
770241,3040,2024-06-30T08:45:00Z,ShiftEnd,,770241-3040-6/30/246:15PM,
789908,3049,2024-06-30T00:17:00Z,ShiftBegin,,789908-3049-6/30/249:47AM,
789908,3049,2024-06-30T05:27:00Z,MealBreakBegin,,789908-3049-6/30/242:57PM,
725365,3038,2024-06-30T00:19:00Z,ShiftBegin,,725365-3038-6/30/249:49AM,
725365,3038,2024-06-30T06:30:00Z,MealBreakBegin,,725365-3038-6/30/244:00PM,
839740,3013,2024-06-30T00:20:00Z,ShiftBegin,,839740-3013-6/30/249:50AM,
839740,3013,2024-06-30T03:30:00Z,MealBreakBegin,,839740-3013-6/30/241:00PM,
775276,4061,2024-06-30T00:20:00Z,ShiftBegin,,775276-4061-6/30/249:50AM,
775276,4061,2024-06-30T04:41:00Z,MealBreakBegin,,775276-4061-6/30/242:11PM,
788974,3053,2024-06-30T00:20:00Z,ShiftBegin,,788974-3053-6/30/249:50AM,
788974,3053,2024-06-30T02:55:00Z,MealBreakBegin,,788974-3053-6/30/2412:25PM,
788974,3053,2024-06-30T03:27:00Z,MealBreakEnd,,788974-3053-6/30/2412:57PM,
788974,3053,2024-06-30T06:36:00Z,ShiftEnd,,788974-3053-6/30/244:06PM,
832195,3039,2024-06-30T00:21:00Z,ShiftBegin,,832195-3039-6/30/249:51AM,
832195,3039,2024-06-30T03:13:00Z,MealBreakBegin,,832195-3039-6/30/2412:43PM,
668303,3021,2024-06-30T00:24:00Z,ShiftBegin,,668303-3021-6/30/249:54AM,
668303,3021,2024-06-30T05:16:00Z,MealBreakBegin,,668303-3021-6/30/242:46PM,
833050,5105,2024-06-30T00:25:00Z,ShiftBegin,,833050-5105-6/30/249:55AM,
833050,5105,2024-06-30T05:26:00Z,MealBreakBegin,,833050-5105-6/30/242:56PM,
787991,5055,2024-06-30T00:27:00Z,ShiftBegin,,787991-5055-6/30/249:57AM,
787991,5055,2024-06-30T11:38:00Z,MealBreakBegin,,787991-5055-6/30/249:08PM,
829024,3057,2024-06-30T00:27:00Z,ShiftBegin,,829024-3057-6/30/249:57AM,
829024,3057,2024-06-30T05:04:00Z,MealBreakBegin,,829024-3057-6/30/242:34PM,
760650,5060,2024-06-30T00:27:00Z,ShiftBegin,,760650-5060-6/30/249:57AM,
760650,5060,2024-06-30T06:37:00Z,MealBreakBegin,,760650-5060-6/30/244:07PM,
838123,3049,2024-06-30T00:28:00Z,ShiftBegin,,838123-3049-6/30/249:58AM,
838123,3049,2024-06-30T05:30:00Z,MealBreakBegin,,838123-3049-6/30/243:00PM,
769578,3068,2024-06-30T00:28:00Z,ShiftBegin,,769578-3068-6/30/249:58AM,
769578,3068,2024-06-30T04:35:00Z,MealBreakBegin,,769578-3068-6/30/242:05PM,
817568,3029,2024-06-30T00:28:00Z,ShiftBegin,,817568-3029-6/30/249:58AM,
817568,3029,2024-06-30T04:31:00Z,MealBreakBegin,,817568-3029-6/30/242:01PM,
834434,3052,2024-06-30T00:28:00Z,ShiftBegin,,834434-3052-6/30/249:58AM,
834434,3052,2024-06-30T04:34:00Z,MealBreakBegin,,834434-3052-6/30/242:04PM,
833307,3070,2024-06-30T00:28:00Z,ShiftBegin,,833307-3070-6/30/249:58AM,
833307,3070,2024-06-30T03:29:00Z,MealBreakBegin,,833307-3070-6/30/2412:59PM,
817682,3014,2024-06-30T00:29:00Z,ShiftBegin,,817682-3014-6/30/249:59AM,
817682,3014,2024-06-30T04:30:00Z,MealBreakBegin,,817682-3014-6/30/242:00PM,
826486,3025,2024-06-30T00:29:00Z,ShiftBegin,,826486-3025-6/30/249:59AM,
826486,3025,2024-06-30T05:12:00Z,MealBreakBegin,,826486-3025-6/30/242:42PM,
833071,5058,2024-06-30T00:29:00Z,ShiftBegin,,833071-5058-6/30/249:59AM,
833071,5058,2024-06-30T06:00:00Z,MealBreakBegin,,833071-5058-6/30/243:30PM,
781801,3073,2024-06-30T00:29:00Z,ShiftBegin,,781801-3073-6/30/249:59AM,
781801,3073,2024-06-30T03:50:00Z,MealBreakBegin,,781801-3073-6/30/241:20PM,
838610,3033,2024-06-30T00:29:00Z,ShiftBegin,,838610-3033-6/30/249:59AM,
838610,3033,2024-06-30T04:06:00Z,MealBreakBegin,,838610-3033-6/30/241:36PM,
835720,3030,2024-06-30T00:30:00Z,ShiftBegin,,835720-3030-6/30/2410:00AM,
835720,3030,2024-06-30T03:37:00Z,MealBreakBegin,,835720-3030-6/30/241:07PM,
835642,3029,2024-06-30T00:30:00Z,ShiftBegin,,835642-3029-6/30/2410:00AM,
835642,3029,2024-06-30T04:33:00Z,MealBreakBegin,,835642-3029-6/30/242:03PM,
833095,3023,2024-06-30T00:30:00Z,ShiftBegin,,833095-3023-6/30/2410:00AM,
833095,3023,2024-06-30T05:34:00Z,MealBreakBegin,,833095-3023-6/30/243:04PM,
832112,3040,2024-06-30T00:30:00Z,ShiftBegin,,832112-3040-6/30/2410:00AM,
832112,3040,2024-06-30T03:39:00Z,MealBreakBegin,,832112-3040-6/30/241:09PM,
835011,3071,2024-06-30T00:30:00Z,ShiftBegin,,835011-3071-6/30/2410:00AM,
835011,3071,2024-06-30T04:27:00Z,MealBreakBegin,,835011-3071-6/30/241:57PM,
781456,3033,2024-06-30T00:30:00Z,ShiftBegin,,781456-3033-6/30/2410:00AM,
781456,3033,2024-06-30T04:35:00Z,MealBreakBegin,,781456-3033-6/30/242:05PM,
818881,5053,2024-06-30T00:30:00Z,ShiftBegin,,818881-5053-6/30/2410:00AM,
818881,5053,2024-06-30T04:40:00Z,MealBreakBegin,,818881-5053-6/30/242:10PM,
797329,4065,2024-06-30T00:30:00Z,ShiftBegin,,797329-4065-6/30/2410:00AM,
797329,4065,2024-06-30T04:45:00Z,MealBreakBegin,,797329-4065-6/30/242:15PM,
834246,3081,2024-06-30T00:31:00Z,ShiftBegin,,834246-3081-6/30/2410:01AM,
834246,3081,2024-06-30T05:03:00Z,MealBreakBegin,,834246-3081-6/30/242:33PM,
788613,3048,2024-06-30T00:31:00Z,ShiftBegin,,788613-3048-6/30/2410:01AM,
788613,3048,2024-06-30T05:08:00Z,MealBreakBegin,,788613-3048-6/30/242:38PM,
746259,3063,2024-06-30T00:31:00Z,ShiftBegin,,746259-3063-6/30/2410:01AM,
746259,3063,2024-06-30T04:33:00Z,MealBreakBegin,,746259-3063-6/30/242:03PM,
837712,3097,2024-06-30T00:32:00Z,ShiftBegin,,837712-3097-6/30/2410:02AM,
837712,3097,2024-06-30T04:30:00Z,MealBreakBegin,,837712-3097-6/30/242:00PM,
796201,3082,2024-06-30T00:32:00Z,ShiftBegin,,796201-3082-6/30/2410:02AM,
796201,3082,2024-06-30T05:06:00Z,MealBreakBegin,,796201-3082-6/30/242:36PM,
834243,3012,2024-06-30T00:33:00Z,ShiftBegin,,834243-3012-6/30/2410:03AM,
834243,3012,2024-06-30T04:32:00Z,MealBreakBegin,,834243-3012-6/30/242:02PM,
835509,3034,2024-06-30T00:34:00Z,ShiftBegin,,835509-3034-6/30/2410:04AM,
835509,3034,2024-06-30T04:31:00Z,MealBreakBegin,,835509-3034-6/30/242:01PM,
833502,3015,2024-06-30T00:34:00Z,ShiftBegin,,833502-3015-6/30/2410:04AM,
833502,3015,2024-06-30T04:32:00Z,MealBreakBegin,,833502-3015-6/30/242:02PM,
832680,3098,2024-06-30T00:35:00Z,ShiftBegin,,832680-3098-6/30/2410:05AM,
832680,3098,2024-06-30T04:31:00Z,MealBreakBegin,,832680-3098-6/30/242:01PM,
749052,5088,2024-06-30T00:36:00Z,ShiftBegin,,749052-5088-6/30/2410:06AM,
749052,5088,2024-06-30T04:34:00Z,MealBreakBegin,,749052-5088-6/30/242:04PM,
831238,3035,2024-06-30T00:37:00Z,ShiftBegin,,831238-3035-6/30/2410:07AM,
831238,3035,2024-06-30T05:30:00Z,MealBreakBegin,,831238-3035-6/30/243:00PM,
817632,3075,2024-06-30T00:37:00Z,ShiftBegin,,817632-3075-6/30/2410:07AM,
817632,3075,2024-06-30T03:31:00Z,MealBreakBegin,,817632-3075-6/30/241:01PM,
815938,3061,2024-06-30T00:42:00Z,ShiftBegin,,815938-3061-6/30/2410:12AM,
815938,3061,2024-06-30T05:38:00Z,MealBreakBegin,,815938-3061-6/30/243:08PM,
834583,3039,2024-06-30T00:46:00Z,ShiftBegin,,834583-3039-6/30/2410:16AM,
834583,3039,2024-06-30T03:47:00Z,MealBreakBegin,,834583-3039-6/30/241:17PM,
