Employee ID,Date/time,Labor Level Transfer,Work Rule Transfer,,Punch Type,Time Zone ID,Comment (dropdown),Comment note (optional)
784584,12/29/2024 6:58,,,,New Shift,130050,,
784584,12/29/2024 11:40,,,,Out Punch,130050,,
709253,12/29/2024 6:59,,,,New Shift,130050,,
709253,12/29/2024 11:08,,,,Out Punch,130050,,
795521,12/29/2024 7:00,,,,New Shift,130050,,
795521,12/29/2024 11:09,,,,Out Punch,130050,,
801589,12/29/2024 7:00,,,,New Shift,130050,,
801589,12/29/2024 11:03,,,,Out Punch,130050,,
750722,12/29/2024 7:00,,,,New Shift,130050,,
750722,12/29/2024 11:37,,,,Out Punch,130050,,
768296,12/29/2024 7:00,,,,New Shift,130050,,
768296,12/29/2024 11:25,,,,Out Punch,130050,,
701583,12/29/2024 7:00,,,,New Shift,130050,,
701583,12/29/2024 8:04,,,,Out Punch,130050,,
834103,12/29/2024 7:01,,,,New Shift,130050,,
834103,12/29/2024 11:19,,,,Out Punch,130050,,
704963,12/29/2024 7:01,,,,New Shift,130050,,
704963,12/29/2024 11:08,,,,Out Punch,130050,,
734945,12/29/2024 7:01,,,,New Shift,130050,,
734945,12/29/2024 11:13,,,,Out Punch,130050,,
706454,12/29/2024 7:01,,,,New Shift,130050,,
706454,12/29/2024 11:46,,,,Out Punch,130050,,
736323,12/29/2024 7:02,,,,New Shift,130050,,
736323,12/29/2024 11:08,,,,Out Punch,130050,,
701168,12/29/2024 7:02,,,,New Shift,130050,,
701168,12/29/2024 11:05,,,,Out Punch,130050,,
738687,12/29/2024 7:05,,,,New Shift,130050,,
738687,12/29/2024 12:00,,,,Out Punch,130050,,
752337,12/29/2024 7:06,,,,New Shift,130050,,
752337,12/29/2024 11:07,,,,Out Punch,130050,,
591296,12/29/2024 7:06,,,,New Shift,130050,,
591296,12/29/2024 10:18,,,,Out Punch,130050,,
800330,12/29/2024 7:07,,,,New Shift,130050,,
800330,12/29/2024 11:42,,,,Out Punch,130050,,
799686,12/29/2024 7:08,,,,New Shift,130050,,
799686,12/29/2024 11:42,,,,Out Punch,130050,,
616709,12/29/2024 7:09,,,,New Shift,130050,,
616709,12/29/2024 11:39,,,,Out Punch,130050,,
601835,12/29/2024 7:12,,,,New Shift,130050,,
601835,12/29/2024 11:14,,,,Out Punch,130050,,
717933,12/29/2024 7:13,,,,New Shift,130050,,
717933,12/29/2024 11:10,,,,Out Punch,130050,,
799745,12/29/2024 7:15,,,,New Shift,130050,,
799745,12/29/2024 10:55,,,,Out Punch,130050,,
546229,12/29/2024 7:18,,,,New Shift,130050,,
546229,12/29/2024 11:32,,,,Out Punch,130050,,
844374,12/29/2024 7:28,,,,New Shift,130050,,
844374,12/29/2024 11:33,,,,Out Punch,130050,,
775896,12/29/2024 7:34,,,,New Shift,130050,,
775896,12/29/2024 12:26,,,,Out Punch,130050,,
742666,12/29/2024 7:40,,,,New Shift,130050,,
742666,12/29/2024 12:24,,,,Out Punch,130050,,
789581,12/29/2024 7:40,,,,New Shift,130050,,
789581,12/29/2024 10:22,,,,Out Punch,130050,,
739406,12/29/2024 7:50,,,,New Shift,130050,,
739406,12/29/2024 12:45,,,,Out Punch,130050,,
519064,12/29/2024 7:51,,,,New Shift,130050,,
519064,12/29/2024 12:30,,,,Out Punch,130050,,
709593,12/29/2024 7:55,,,,New Shift,130050,,
709593,12/29/2024 12:14,,,,Out Punch,130050,,
833826,12/29/2024 7:59,,,,New Shift,130050,,
833826,12/29/2024 12:32,,,,Out Punch,130050,,
790060,12/29/2024 7:59,,,,New Shift,130050,,
790060,12/29/2024 12:51,,,,Out Punch,130050,,
782852,12/29/2024 7:59,,,,New Shift,130050,,
782852,12/29/2024 12:40,,,,Out Punch,130050,,
820087,12/29/2024 8:00,,,,New Shift,130050,,
820087,12/29/2024 16:00,,,,Out Punch,130050,,
555641,12/29/2024 8:00,,,,New Shift,130050,,
555641,12/29/2024 16:30,,,,Out Punch,130050,,
786040,12/29/2024 8:00,,,,New Shift,130050,,
786040,12/29/2024 12:33,,,,Out Punch,130050,,
734929,12/29/2024 8:00,,,,New Shift,130050,,
734929,12/29/2024 12:48,,,,Out Punch,130050,,
777746,12/29/2024 8:00,,,,New Shift,130050,,
777746,12/29/2024 12:33,,,,Out Punch,130050,,
777177,12/29/2024 8:00,,,,New Shift,130050,,
777177,12/29/2024 12:58,,,,Out Punch,130050,,
835778,12/29/2024 8:00,,,,New Shift,130050,,
835778,12/29/2024 12:26,,,,Out Punch,130050,,
834359,12/29/2024 8:01,,,,New Shift,130050,,
834359,12/29/2024 12:05,,,,Out Punch,130050,,
821353,12/29/2024 8:02,,,,New Shift,130050,,
821353,12/29/2024 12:30,,,,Out Punch,130050,,
844377,12/29/2024 8:03,,,,New Shift,130050,,
844377,12/29/2024 12:40,,,,Out Punch,130050,,
705901,12/29/2024 8:03,,,,New Shift,130050,,
705901,12/29/2024 12:06,,,,Out Punch,130050,,
763303,12/29/2024 8:05,,,,New Shift,130050,,
763303,12/29/2024 12:41,,,,Out Punch,130050,,
745092,12/29/2024 8:06,,,,New Shift,130050,,
745092,12/29/2024 13:01,,,,Out Punch,130050,,
561486,12/29/2024 8:06,,,,New Shift,130050,,
561486,12/29/2024 12:48,,,,Out Punch,130050,,
594760,12/29/2024 8:07,,,,New Shift,130050,,
594760,12/29/2024 12:49,,,,Out Punch,130050,,
715126,12/29/2024 8:08,,,,New Shift,130050,,
715126,12/29/2024 12:27,,,,Out Punch,130050,,
778312,12/29/2024 8:08,,,,New Shift,130050,,
778312,12/29/2024 12:00,,,,Out Punch,130050,,
829390,12/29/2024 8:09,,,,New Shift,130050,,
829390,12/29/2024 12:41,,,,Out Punch,130050,,
772376,12/29/2024 8:12,,,,New Shift,130050,,
772376,12/29/2024 13:04,,,,Out Punch,130050,,
829837,12/29/2024 8:14,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
829837,12/29/2024 12:37,,,,Out Punch,130050,,
747286,12/29/2024 8:15,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
747286,12/29/2024 12:32,,,,Out Punch,130050,,
833576,12/29/2024 8:15,,,,New Shift,130050,,
833576,12/29/2024 12:01,,,,Out Punch,130050,,
584836,12/29/2024 8:15,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
584836,12/29/2024 11:08,,,,Out Punch,130050,,
792172,12/29/2024 8:27,,,,New Shift,130050,,
792172,12/29/2024 13:01,,,,Out Punch,130050,,
778522,12/29/2024 8:29,,,,New Shift,130050,,
778522,12/29/2024 12:51,,,,Out Punch,130050,,
738143,12/29/2024 8:30,,,,New Shift,130050,,
738143,12/29/2024 12:32,,,,Out Punch,130050,,
732445,12/29/2024 8:30,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
732445,12/29/2024 11:10,,,,Out Punch,130050,,
611863,12/29/2024 8:30,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
611863,12/29/2024 11:12,,,,Out Punch,130050,,
842355,12/29/2024 8:30,,,,New Shift,130050,,
842355,12/29/2024 12:47,,,,Out Punch,130050,,
686100,12/29/2024 8:32,,,,New Shift,130050,,
686100,12/29/2024 12:52,,,,Out Punch,130050,,
792003,12/29/2024 8:32,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
792003,12/29/2024 12:32,,,,Out Punch,130050,,
840413,12/29/2024 8:33,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
840413,12/29/2024 10:01,,,,Out Punch,130050,,
532040,12/29/2024 8:33,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
532040,12/29/2024 11:36,,,,Out Punch,130050,,
533174,12/29/2024 8:35,,,,New Shift,130050,,
533174,12/29/2024 13:34,,,,Out Punch,130050,,
838644,12/29/2024 8:35,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
838644,12/29/2024 14:29,,,,Out Punch,130050,,
802735,12/29/2024 8:41,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
802735,12/29/2024 13:00,,,,Out Punch,130050,,
740323,12/29/2024 8:44,,,,New Shift,130050,,
740323,12/29/2024 12:48,,,,Out Punch,130050,,
765154,12/29/2024 8:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
765154,12/29/2024 10:01,,,,Out Punch,130050,,
400116,12/29/2024 8:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
400116,12/29/2024 12:30,,,,Out Punch,130050,,
776040,12/29/2024 8:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
776040,12/29/2024 10:03,,,,Out Punch,130050,,
825718,12/29/2024 8:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
825718,12/29/2024 12:37,,,,Out Punch,130050,,
790439,12/29/2024 8:49,,,,New Shift,130050,,
790439,12/29/2024 12:31,,,,Out Punch,130050,,
587945,12/29/2024 8:51,,,,New Shift,130050,,
587945,12/29/2024 14:00,,,,Out Punch,130050,,
540257,12/29/2024 8:56,,,,New Shift,130050,,
540257,12/29/2024 13:10,,,,Out Punch,130050,,
806941,12/29/2024 8:56,,,,New Shift,130050,,
806941,12/29/2024 13:01,,,,Out Punch,130050,,
777334,12/29/2024 8:56,,,,New Shift,130050,,
777334,12/29/2024 13:05,,,,Out Punch,130050,,
791265,12/29/2024 8:56,,,,New Shift,130050,,
791265,12/29/2024 12:38,,,,Out Punch,130050,,
835435,12/29/2024 8:57,,,,New Shift,130050,,
835435,12/29/2024 13:48,,,,Out Punch,130050,,
616203,12/29/2024 8:57,,,,New Shift,130050,,
616203,12/29/2024 13:48,,,,Out Punch,130050,,
824139,12/29/2024 8:57,,,,New Shift,130050,,
824139,12/29/2024 13:14,,,,Out Punch,130050,,
790894,12/29/2024 8:58,,,,New Shift,130050,,
790894,12/29/2024 13:41,,,,Out Punch,130050,,
825175,12/29/2024 8:58,,,,New Shift,130050,,
825175,12/29/2024 13:17,,,,Out Punch,130050,,
843841,12/29/2024 8:59,,,,New Shift,130050,,
843841,12/29/2024 13:38,,,,Out Punch,130050,,
737929,12/29/2024 8:59,,,,New Shift,130050,,
737929,12/29/2024 13:32,,,,Out Punch,130050,,
811042,12/29/2024 8:59,,,,New Shift,130050,,
811042,12/29/2024 13:38,,,,Out Punch,130050,,
524230,12/29/2024 8:59,,,,New Shift,130050,,
524230,12/29/2024 13:44,,,,Out Punch,130050,,
777353,12/29/2024 9:00,,,,New Shift,130050,,
777353,12/29/2024 13:25,,,,Out Punch,130050,,
762851,12/29/2024 9:00,,,,New Shift,130050,,
762851,12/29/2024 13:10,,,,Out Punch,130050,,
504911,12/29/2024 9:00,,,,New Shift,130050,,
504911,12/29/2024 13:39,,,,Out Punch,130050,,
799803,12/29/2024 9:00,,,,New Shift,130050,,
799803,12/29/2024 13:09,,,,Out Punch,130050,,
838260,12/29/2024 9:01,,,,New Shift,130050,,
838260,12/29/2024 13:01,,,,Out Punch,130050,,
764798,12/29/2024 9:01,,,,New Shift,130050,,
764798,12/29/2024 13:53,,,,Out Punch,130050,,
799752,12/29/2024 9:01,,,,New Shift,130050,,
799752,12/29/2024 13:15,,,,Out Punch,130050,,
575830,12/29/2024 9:01,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
575830,12/29/2024 11:13,,,,Out Punch,130050,,
838593,12/29/2024 9:02,,,,New Shift,130050,,
838593,12/29/2024 13:17,,,,Out Punch,130050,,
834645,12/29/2024 9:02,//////FINAL PAY,,,New Shift,130050,,
834645,12/29/2024 13:30,,,,Out Punch,130050,,
706177,12/29/2024 9:03,,,,New Shift,130050,,
706177,12/29/2024 13:43,,,,Out Punch,130050,,
540122,12/29/2024 9:03,,,,New Shift,130050,,
540122,12/29/2024 14:01,,,,Out Punch,130050,,
807920,12/29/2024 9:04,,,,New Shift,130050,,
807920,12/29/2024 13:03,,,,Out Punch,130050,,
846577,12/29/2024 9:04,,,,New Shift,130050,,
846577,12/29/2024 13:33,,,,Out Punch,130050,,
805592,12/29/2024 9:05,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
805592,12/29/2024 11:58,,,,Out Punch,130050,,
804382,12/29/2024 9:06,,,,New Shift,130050,,
804382,12/29/2024 13:36,,,,Out Punch,130050,,
620249,12/29/2024 9:09,,,,New Shift,130050,,
620249,12/29/2024 14:02,,,,Out Punch,130050,,
729293,12/29/2024 9:09,,,,New Shift,130050,,
729293,12/29/2024 13:05,,,,Out Punch,130050,,
613465,12/29/2024 9:14,,,,New Shift,130050,,
613465,12/29/2024 14:00,,,,Out Punch,130050,,
747231,12/29/2024 9:28,,,,New Shift,130050,,
747231,12/29/2024 13:35,,,,Out Punch,130050,,
788040,12/29/2024 9:29,,,,New Shift,130050,,
788040,12/29/2024 14:07,,,,Out Punch,130050,,
601687,12/29/2024 9:30,,,,New Shift,130050,,
601687,12/29/2024 13:38,,,,Out Punch,130050,,
781210,12/29/2024 9:30,,,,New Shift,130050,,
781210,12/29/2024 13:34,,,,Out Punch,130050,,
715076,12/29/2024 9:31,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
715076,12/29/2024 13:01,,,,Out Punch,130050,,
722937,12/29/2024 9:31,,,,New Shift,130050,,
722937,12/29/2024 13:32,,,,Out Punch,130050,,
772203,12/29/2024 9:32,,,,New Shift,130050,,
772203,12/29/2024 13:38,,,,Out Punch,130050,,
833866,12/29/2024 9:36,,,,New Shift,130050,,
833866,12/29/2024 13:36,,,,Out Punch,130050,,
695202,12/29/2024 9:37,,,,New Shift,130050,,
695202,12/29/2024 13:42,,,,Out Punch,130050,,
562255,12/29/2024 9:37,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
562255,12/29/2024 13:29,,,,Out Punch,130050,,
828731,12/29/2024 9:40,,,,New Shift,130050,,
828731,12/29/2024 14:01,,,,Out Punch,130050,,
823416,12/29/2024 9:41,,,,New Shift,130050,,
823416,12/29/2024 14:08,,,,Out Punch,130050,,
827431,12/29/2024 9:41,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
827431,12/29/2024 12:30,,,,Out Punch,130050,,
846987,12/29/2024 9:42,,,,New Shift,130050,,
846987,12/29/2024 14:33,,,,Out Punch,130050,,
548696,12/29/2024 9:43,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
548696,12/29/2024 13:06,,,,Out Punch,130050,,
400117,12/29/2024 9:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
400117,12/29/2024 12:13,,,,Out Punch,130050,,
817377,12/29/2024 9:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
817377,12/29/2024 14:21,,,,Out Punch,130050,,
805490,12/29/2024 9:45,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
805490,12/29/2024 13:39,,,,Out Punch,130050,,
795189,12/29/2024 9:50,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
795189,12/29/2024 13:04,,,,Out Punch,130050,,
810007,12/29/2024 9:50,,,,New Shift,130050,,
810007,12/29/2024 14:36,,,,Out Punch,130050,,
840132,12/29/2024 9:52,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
840132,12/29/2024 14:46,,,,Out Punch,130050,,
753131,12/29/2024 9:54,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
753131,12/29/2024 13:23,,,,Out Punch,130050,,
825195,12/29/2024 9:54,,,,New Shift,130050,,
825195,12/29/2024 14:01,,,,Out Punch,130050,,
790490,12/29/2024 9:55,,,,New Shift,130050,,
790490,12/29/2024 14:40,,,,Out Punch,130050,,
840551,12/29/2024 9:55,,,,CA 30 Min Meal at LT 5 Hrs,130050,,
840551,12/29/2024 14:08,,,,Out Punch,130050,,
746590,12/29/2024 9:55,,,,New Shift,130050,,
746590,12/29/2024 14:34,,,,Out Punch,130050,,
843851,12/29/2024 9:57,,,,New Shift,130050,,
843851,12/29/2024 14:02,,,,Out Punch,130050,,
833098,12/29/2024 9:58,,,,New Shift,130050,,
833098,12/29/2024 14:03,,,,Out Punch,130050,,
823148,12/29/2024 9:58,,,,New Shift,130050,,
823148,12/29/2024 14:21,,,,Out Punch,130050,,
829878,12/29/2024 9:58,,,,New Shift,130050,,
829878,12/29/2024 14:30,,,,Out Punch,130050,,
788304,12/29/2024 9:58,,,,New Shift,130050,,
788304,12/29/2024 14:35,,,,Out Punch,130050,,
840626,12/29/2024 9:58,,,,New Shift,130050,,
840626,12/29/2024 14:02,,,,Out Punch,130050,,
845029,12/29/2024 9:58,,,,New Shift,130050,,
845029,12/29/2024 14:05,,,,Out Punch,130050,,
840183,12/29/2024 9:59,,,,New Shift,130050,,
840183,12/29/2024 14:53,,,,Out Punch,130050,,
837407,12/29/2024 9:59,,,,New Shift,130050,,
837407,12/29/2024 13:59,,,,Out Punch,130050,,
845715,12/29/2024 9:59,,,,New Shift,130050,,
845715,12/29/2024 14:05,,,,Out Punch,130050,,
742901,12/29/2024 9:59,,,,New Shift,130050,,
742901,12/29/2024 14:51,,,,Out Punch,130050,,
831666,12/29/2024 9:59,,,,New Shift,130050,,
831666,12/29/2024 14:00,,,,Out Punch,130050,,
760360,12/29/2024 9:59,,,,New Shift,130050,,
760360,12/29/2024 14:01,,,,Out Punch,130050,,
786184,12/29/2024 9:59,,,,New Shift,130050,,
786184,12/29/2024 14:00,,,,Out Punch,130050,,
603841,12/29/2024 9:59,,,,New Shift,130050,,
603841,12/29/2024 13:01,,,,Out Punch,130050,,
824002,12/29/2024 10:00,,,,New Shift,130050,,
824002,12/29/2024 14:30,,,,Out Punch,130050,,
739171,12/29/2024 10:00,,,,New Shift,130050,,
739171,12/29/2024 14:17,,,,Out Punch,130050,,
765459,12/29/2024 10:00,,,,New Shift,130050,,
765459,12/29/2024 14:56,,,,Out Punch,130050,,
811156,12/29/2024 10:00,,,,New Shift,130050,,
811156,12/29/2024 14:02,,,,Out Punch,130050,,
833208,12/29/2024 10:00,,,,New Shift,130050,,
833208,12/29/2024 14:20,,,,Out Punch,130050,,
809143,12/29/2024 10:00,,,,New Shift,130050,,
809143,12/29/2024 14:00,,,,Out Punch,130050,,
748676,12/29/2024 10:00,,,,New Shift,130050,,
748676,12/29/2024 14:33,,,,Out Punch,130050,,
